database,iam model,model label,scenario,scenario label,scenario key,warming bin,year,market,stage,transport technology,component,process,contribution type,score,share of market (%),method,impact category,unit,impact label
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Transport,Distribution,Compressed gas truck,Hydrogen leakage — Compression (lorry),Hydrogen leakage — Compression (lorry),Hydrogen leakage,0.008250000071711838,0.18105198099903422,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Transport,Distribution,Liquid hydrogen,Liquefaction,Liquefaction,Process excluding leakage,0.16096638009648093,3.532518998471267,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Transport,Distribution,Liquid hydrogen,Hydrogen leakage — Liquefaction,Hydrogen leakage — Liquefaction,Hydrogen leakage,0.04455000115558505,0.9776807142565643,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Transport,Distribution,Liquid hydrogen,Hydrogen regasification,Hydrogen regasification,Process excluding leakage,0.01774809498409298,0.38949427004820686,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Transport,Distribution,Liquid hydrogen,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage,0.01374999969266355,0.3017532922974017,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Chemicals,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.04116444396802968,0.9531687804460529,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Chemicals,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,1.2031294019413073e-05,0.0002785863901521018,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Chemicals,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,0.07470086616572238,1.729709590071101,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Chemicals,Distribution,Pipeline,Hydrogen leakage — Pipeline distribution,Hydrogen leakage — Pipeline distribution,Hydrogen leakage,0.06084626540541648,1.4089042630144795,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Compressed gas truck,Gaseous H2 truck,Gaseous H2 truck,Process excluding leakage,0.010472229518325464,0.22982034948952074,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Compressed gas truck,Hydrogen leakage — Gaseous H2 truck,Hydrogen leakage — Gaseous H2 truck,Hydrogen leakage,0.0006874999846331776,0.015087664614870076,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Liquid hydrogen,Liquid H2 truck,Liquid H2 truck,Process excluding leakage,0.02365157109853397,0.5190501532008528,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Liquid hydrogen,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage,0.004468749836087227,0.09806981859150721,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.025727777480018546,0.5646139441175989,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,7.5195587621331715e-06,0.0001650219391865247,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,0.0466880413535765,1.0246014912186416,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Pipeline,Hydrogen leakage — Pipeline distribution,Hydrogen leakage — Pipeline distribution,Hydrogen leakage,0.038028915878385305,0.8345709691125652,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Compressed gas truck,Compression (lorry),Compression (lorry),Process excluding leakage,0.019735179180690073,0.43310221272439714,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Compressed gas truck,Hydrogen leakage — Compression (lorry),Hydrogen leakage — Compression (lorry),Hydrogen leakage,0.008250000071711838,0.18105198099903408,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Liquid hydrogen,Liquefaction,Liquefaction,Process excluding leakage,0.16096638009648093,3.5325189984712644,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Liquid hydrogen,Hydrogen leakage — Liquefaction,Hydrogen leakage — Liquefaction,Hydrogen leakage,0.04455000115558505,0.9776807142565637,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Liquid hydrogen,Hydrogen regasification,Hydrogen regasification,Process excluding leakage,0.01774809498409298,0.3894942700482066,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Cement,Distribution,Liquid hydrogen,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage,0.01374999969266355,0.3017532922974015,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Heating,Distribution,Pipeline,Pipeline distribution,Pipeline distribution,Process excluding leakage,0.05145555496003709,1.1793955789973112,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Heating,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,1.5039117524266343e-05,0.0003447065867604808,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Heating,Distribution,Pipeline,Compression (pipeline),Compression (pipeline),Process excluding leakage,0.093376082707153,2.140241985815406,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Heating,Distribution,Pipeline,Hydrogen leakage — Pipeline distribution,Hydrogen leakage — Pipeline distribution,Hydrogen leakage,0.07605783175677061,1.74329614347224,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Compressed gas truck,Gaseous H2 truck,Gaseous H2 truck,Process excluding leakage,0.033511134458641484,0.7481262672462958,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Compressed gas truck,Hydrogen leakage — Gaseous H2 truck,Hydrogen leakage — Gaseous H2 truck,Hydrogen leakage,0.002199999950826168,0.04911435490746851,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Liquid hydrogen,Liquid H2 truck,Liquid H2 truck,Process excluding leakage,0.018921256878827175,0.4224115210971322,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Liquid hydrogen,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage — Liquid H2 truck,Hydrogen leakage,0.003574999868869782,0.07981082558110363,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Compressed gas truck,Compression (lorry),Compression (lorry),Process excluding leakage,0.06315257337820823,1.4098627143389175,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Compressed gas truck,Hydrogen leakage — Compression (lorry),Hydrogen leakage — Compression (lorry),Hydrogen leakage,0.026400000229477888,0.5893722771861456,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Liquid hydrogen,Liquefaction,Liquefaction,Process excluding leakage,0.12877310407718476,2.874821853431472,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Liquid hydrogen,Hydrogen leakage — Liquefaction,Hydrogen leakage — Liquefaction,Hydrogen leakage,0.03564000092446804,0.795652587923689,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Liquid hydrogen,Hydrogen regasification,Hydrogen regasification,Process excluding leakage,0.014198475987274386,0.3169768201686947,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Other end uses,Distribution,Liquid hydrogen,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage — Hydrogen regasification,Hydrogen leakage,0.010999999754130841,0.24557177453734255,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Production,Hydrogen production,PEM electrolysis,PEM electrolysis,Technology excluding leakage,0.8389031056592986,84.9515360089667,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Production,Hydrogen production,Biomass gasification,Biomass gasification,Technology excluding leakage,5.11432624853038e-07,5.179023268988615e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Production,Hydrogen production,Biomass gasification with CCS,Biomass gasification with CCS,Technology excluding leakage,0.01904139717984491,1.9282273808169472,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Production,Hydrogen production,Coal gasification with CCS,Coal gasification with CCS,Technology excluding leakage,5.232908871216867e-06,0.0005299105980248477,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Production,Hydrogen production,Ammonia leakage — Coal gasification with CCS,Ammonia leakage — Coal gasification with CCS,Ammonia leakage,0.0,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Generic,Production,Hydrogen production,Steam methane reforming with CCS,Steam methane reforming with CCS,Technology excluding leakage,0.004476073404194862,0.4532696427156483,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Production,Hydrogen production,PEM electrolysis,PEM electrolysis,Technology excluding leakage,0.8389031056592986,77.2011402253714,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Production,Hydrogen production,Biomass gasification,Biomass gasification,Technology excluding leakage,5.11432624853038e-07,4.7065246892940165e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Production,Hydrogen production,Biomass gasification with CCS,Biomass gasification with CCS,Technology excluding leakage,0.01904139717984491,1.7523091330230607,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Production,Hydrogen production,Coal gasification with CCS,Coal gasification with CCS,Technology excluding leakage,5.232908871216867e-06,0.00048156518771724907,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Production,Hydrogen production,Ammonia leakage — Coal gasification with CCS,Ammonia leakage — Coal gasification with CCS,Ammonia leakage,0.0,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Transport,Production,Hydrogen production,Steam methane reforming with CCS,Steam methane reforming with CCS,Technology excluding leakage,0.004476073404194862,0.41191642777949566,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Production,Hydrogen production,PEM electrolysis,PEM electrolysis,Technology excluding leakage,0.8389031056592986,87.15952779400394,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Production,Hydrogen production,Biomass gasification,Biomass gasification,Technology excluding leakage,5.11432624853038e-07,5.3136322633596706e-05,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Production,Hydrogen production,Biomass gasification with CCS,Biomass gasification with CCS,Technology excluding leakage,0.01904139717984491,1.9783443112050956,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Production,Hydrogen production,Coal gasification with CCS,Coal gasification with CCS,Technology excluding leakage,5.232908871216867e-06,0.0005436836067567855,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2040_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2040,Chemicals,Production,Hydrogen production,Ammonia leakage — Coal gasification with CCS,Ammonia leakage — Coal gasification with CCS,Ammonia leakage,0.0,0.0,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","climate change — GWP 100a, incl. H (premise_gwp)",kg CO2-Eq,Climate change — premise GWP incl. H₂
