"model","scenario","region","variable","unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100","2105","2110","2115","2120","2125","2130","2135","2140","2145","2150"
"WITCH 6.0","SSP2_budget1150","seasia","Efficiency|Electricity|Biomass|w/o CCS","%",30,30.2631578947368,30.5263157894737,30.7894736842105,31.0526315789474,31.3157894736842,31.5789473684211,31.8421052631579,32.1052631578947,32.3684210526316,32.6315789473684,32.8947368421053,33.1578947368421,33.4210526315789,33.6842105263158,33.9473684210526,34.2105263157895,34.4736842105263,34.7368421052632,35,35,35,35,35,35,35,35,35,35,35
"WITCH 6.0","SSP2_budget1150","southafrica","Efficiency|Electricity|Biomass|w/o CCS","%",35,35.2631578947368,35.5263157894737,35.7894736842105,36.0526315789474,36.3157894736842,36.5789473684211,36.8421052631579,37.1052631578947,37.3684210526316,37.6315789473684,37.8947368421053,38.1578947368421,38.4210526315789,38.6842105263158,38.9473684210526,39.2105263157895,39.4736842105263,39.7368421052632,40,40,40,40,40,40,40,40,40,40,40
"WITCH 6.0","SSP2_budget1150","ssa","Efficiency|Electricity|Biomass|w/o CCS","%",30,30.2631578947368,30.5263157894737,30.7894736842105,31.0526315789474,31.3157894736842,31.5789473684211,31.8421052631579,32.1052631578947,32.3684210526316,32.6315789473684,32.8947368421053,33.1578947368421,33.4210526315789,33.6842105263158,33.9473684210526,34.2105263157895,34.4736842105263,34.7368421052632,35,35,35,35,35,35,35,35,35,35,35
"WITCH 6.0","SSP2_budget1150","te","Efficiency|Electricity|Biomass|w/o CCS","%",30,30.2631578947368,30.5263157894737,30.7894736842105,31.0526315789474,31.3157894736842,31.5789473684211,31.8421052631579,32.1052631578947,32.3684210526316,32.6315789473684,32.8947368421053,33.1578947368421,33.4210526315789,33.6842105263158,33.9473684210526,34.2105263157895,34.4736842105263,34.7368421052632,35,35,35,35,35,35,35,35,35,35,35
"WITCH 6.0","SSP2_budget1150","usa","Efficiency|Electricity|Biomass|w/o CCS","%",35,35.2631578947368,35.5263157894737,35.7894736842105,36.0526315789474,36.3157894736842,36.5789473684211,36.8421052631579,37.1052631578947,37.3684210526316,37.6315789473684,37.8947368421053,38.1578947368421,38.4210526315789,38.6842105263158,38.9473684210526,39.2105263157895,39.4736842105263,39.7368421052632,40,40,40,40,40,40,40,40,40,40,40
"WITCH 6.0","SSP2_budget1150","world","Efficiency|Electricity|Biomass|w/o CCS","%",32,32.2631578947368,32.5263157894737,32.7894736842105,31.0531947789661,31.3162234291551,31.5793813238919,31.8425392186287,32.1056971133656,32.3688550081024,32.6320129028393,32.8951707975761,33.1583286923129,33.4214865870498,33.6846444817866,33.9478023765235,34.2109602712603,34.4741181659971,34.737276060734,35.0004339554708,35.0004339554708,35.0004339554708,35.0004339554708,35.0004339554708,35.0004339554709,35.0004339554708,35.0004339554708,35.0004339554709,35.0004339554709,35.0004339554709
"WITCH 6.0","SSP2_budget1150","brazil","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","brazil","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","canada","Efficiency|Electricity|Gas|w/o CCS|1","%",55,55.2631578947368,55.5263157894737,55.7894736842105,56.0526315789474,56.3157894736842,56.578947368421,56.8421052631579,57.1052631578947,57.3684210526316,57.6315789473684,57.8947368421053,58.1578947368421,58.421052631579,58.6842105263158,58.9473684210526,59.2105263157895,59.4736842105263,59.7368421052632,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","canada","Efficiency|Electricity|Gas|w/o CCS|1","%",55,55.2631578947368,55.5263157894737,55.7894736842105,56.0526315789474,56.3157894736842,56.578947368421,56.8421052631579,57.1052631578947,57.3684210526316,57.6315789473684,57.8947368421053,58.1578947368421,58.421052631579,58.6842105263158,58.9473684210526,59.2105263157895,59.4736842105263,59.7368421052632,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","ccasia","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","ccasia","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","china","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","china","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","eu27","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","eu27","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","india","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","india","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","indonesia","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","indonesia","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","japan","Efficiency|Electricity|Gas|w/o CCS|1","%",55,55.2631578947368,55.5263157894737,55.7894736842105,56.0526315789474,56.3157894736842,56.578947368421,56.8421052631579,57.1052631578947,57.3684210526316,57.6315789473684,57.8947368421053,58.1578947368421,58.421052631579,58.6842105263158,58.9473684210526,59.2105263157895,59.4736842105263,59.7368421052632,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","japan","Efficiency|Electricity|Gas|w/o CCS|1","%",55,55.2631578947368,55.5263157894737,55.7894736842105,56.0526315789474,56.3157894736842,56.578947368421,56.8421052631579,57.1052631578947,57.3684210526316,57.6315789473684,57.8947368421053,58.1578947368421,58.421052631579,58.6842105263158,58.9473684210526,59.2105263157895,59.4736842105263,59.7368421052632,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","korea","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","korea","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","laca","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","laca","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","mena","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","mena","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","mexico","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","mexico","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","oceania","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","oceania","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","othereurope","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","othereurope","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","sasia","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","sasia","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","seasia","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","seasia","Efficiency|Electricity|Gas|w/o CCS|1","%",45,45.7894736842105,46.5789473684211,47.3684210526316,48.1578947368421,48.9473684210526,49.7368421052632,50.5263157894737,51.3157894736842,52.1052631578947,52.8947368421053,53.6842105263158,54.4736842105263,55.2631578947368,56.0526315789474,56.8421052631579,57.6315789473684,58.421052631579,59.2105263157895,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","southafrica","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","southafrica","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","ssa","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","ssa","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","te","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","te","Efficiency|Electricity|Gas|w/o CCS|1","%",40,41.0526315789474,42.1052631578947,43.1578947368421,44.2105263157895,45.2631578947368,46.3157894736842,47.3684210526316,48.4210526315789,49.4736842105263,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","usa","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","usa","Efficiency|Electricity|Gas|w/o CCS|1","%",50,50.5263157894737,51.0526315789474,51.5789473684211,52.1052631578947,52.6315789473684,53.1578947368421,53.6842105263158,54.2105263157895,54.7368421052632,55.2631578947368,55.7894736842105,56.3157894736842,56.8421052631579,57.3684210526316,57.8947368421053,58.421052631579,58.9473684210526,59.4736842105263,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","world","Efficiency|Electricity|Gas|w/o CCS|1","%",46.25,46.7867036043178,47.5207756263001,48.2548476482825,44.2105272480647,45.2631588071758,46.315789586401,47.3684211141454,48.421052631579,49.4736842105264,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","world","Efficiency|Electricity|Gas|w/o CCS|1","%",46.25,46.7867036043178,47.5207756263001,48.2548476482825,44.2105272480647,45.2631588071758,46.315789586401,47.3684211141454,48.421052631579,49.4736842105264,50.5263157894737,51.5789473684211,52.6315789473684,53.6842105263158,54.7368421052632,55.7894736842105,56.8421052631579,57.8947368421053,58.9473684210526,60,60,60,60,60,60,60,60,60,60,60
"WITCH 6.0","SSP2_budget1150","brazil","Efficiency|Electricity|Coal|w/o CCS|1","%",48.2424025001667,58.7805598667681,54.0773398699127,54.2793398559412,54.2793880707488,54.2793880707487,54.2793880707486,54.2793880707485,54.2793880707484,54.2793880707482,54.279388070748,54.2793880707478,54.2793880707476,54.2793880707473,54.2793880707471,54.2793880707467,54.2793880707464,54.2793880707459,54.2793880707454,54.2793880707449,54.2793880707441,54.2793880707432,54.2793880707422,54.2793880707409,54.2793880707395,54.2793880707378,54.2793880707359,54.2793880707336,54.2793880707309,54.2793880707278
"WITCH 6.0","SSP2_budget1150","canada","Efficiency|Electricity|Coal|w/o CCS|1","%",36.485286835598,35.8819062209182,37.4862263063284,39.8325435001745,39.8325331543179,39.832533154318,39.832533154318,39.8325331543181,39.8325331543182,39.8325331543183,39.8325331543185,39.8325331543186,39.8325331543188,39.8325331543191,39.8325331543194,39.8325331543197,39.8325331543201,39.8325331543206,39.8325331543212,39.832533154322,39.8325331543227,39.8325331543235,39.8325331543245,39.8325331543257,39.8325331543271,39.8325331543287,39.8325331543305,39.8325331543327,39.8325331543352,39.8325331543382
"WITCH 6.0","SSP2_budget1150","ccasia","Efficiency|Electricity|Coal|w/o CCS|1","%",22.6140374198361,28.1149224189271,27.0494238110188,28.2515067243514,28.2514968497127,28.2514968497127,28.2514968497128,28.2514968497128,28.2514968497128,28.2514968497129,28.2514968497129,28.251496849713,28.2514968497131,28.2514968497132,28.2514968497133,28.2514968497135,28.2514968497137,28.2514968497139,28.2514968497141,28.2514968497144,28.2514968497147,28.2514968497151,28.2514968497155,28.251496849716,28.2514968497166,28.2514968497173,28.251496849718,28.251496849719,28.2514968497201,28.2514968497213
"WITCH 6.0","SSP2_budget1150","china","Efficiency|Electricity|Coal|w/o CCS|1","%",32.3408160530124,34.547762975359,36.3525717006091,35.485372488422,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115838,35.4853724115839,35.4853724115839,35.4853724115839,35.4853724115839,35.4853724115839,35.4853724115839,35.4853724115839,35.4853724115839,35.4853724115839,35.4853724115839
"WITCH 6.0","SSP2_budget1150","eu27","Efficiency|Electricity|Coal|w/o CCS|1","%",37.8064347034568,37.2563037911131,38.0195169584298,38.6667324578966,38.6667313700043,38.6667313700044,38.6667313700044,38.6667313700044,38.6667313700044,38.6667313700044,38.6667313700044,38.6667313700044,38.6667313700044,38.6667313700044,38.6667313700045,38.6667313700045,38.6667313700045,38.6667313700045,38.6667313700046,38.6667313700046,38.6667313700047,38.6667313700047,38.6667313700048,38.6667313700049,38.666731370005,38.6667313700051,38.6667313700052,38.6667313700053,38.6667313700055,38.6667313700057
"WITCH 6.0","SSP2_budget1150","india","Efficiency|Electricity|Coal|w/o CCS|1","%",35.630654020224,36.6824222199873,40.4824694587145,41.0764865542282,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725215,41.0764865725216,41.0764865725216,41.0764865725216,41.0764865725216,41.0764865725216,41.0764865725216,41.0764865725216,41.0764865725216,41.0764865725217
"WITCH 6.0","SSP2_budget1150","indonesia","Efficiency|Electricity|Coal|w/o CCS|1","%",49.9335509853985,49.706309030944,51.631188219333,51.7869299606775,51.7869346063009,51.7869346063009,51.7869346063009,51.7869346063009,51.7869346063009,51.7869346063009,51.7869346063009,51.7869346063008,51.7869346063008,51.7869346063008,51.7869346063008,51.7869346063008,51.7869346063007,51.7869346063007,51.7869346063007,51.7869346063007,51.7869346063006,51.7869346063006,51.7869346063005,51.7869346063004,51.7869346063003,51.7869346063002,51.7869346063001,51.7869346062999,51.7869346062998,51.7869346062996
"WITCH 6.0","SSP2_budget1150","japan","Efficiency|Electricity|Coal|w/o CCS|1","%",48.870984302689,52.1602143362074,48.8172898139998,46.1587777870503,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721576,46.1587778721577,46.1587778721577,46.1587778721577,46.1587778721577,46.1587778721577,46.1587778721577,46.1587778721577,46.1587778721578,46.1587778721578,46.1587778721578,46.1587778721579,46.1587778721579,46.1587778721579,46.158777872158,46.1587778721581,46.1587778721581
"WITCH 6.0","SSP2_budget1150","korea","Efficiency|Electricity|Coal|w/o CCS|1","%",40.5823445968875,40.6820174041909,41.0174904855583,41.6901997993489,41.6901984710347,41.6901984710347,41.6901984710347,41.6901984710347,41.6901984710347,41.6901984710348,41.6901984710348,41.6901984710348,41.6901984710348,41.6901984710348,41.6901984710348,41.6901984710349,41.6901984710349,41.690198471035,41.690198471035,41.6901984710351,41.6901984710351,41.6901984710352,41.6901984710353,41.6901984710354,41.6901984710355,41.6901984710356,41.6901984710358,41.690198471036,41.6901984710362,41.6901984710364
"WITCH 6.0","SSP2_budget1150","laca","Efficiency|Electricity|Coal|w/o CCS|1","%",39.0198801863227,37.6246980354893,37.7373691505508,35.824998848874,35.8249906496273,35.8249906496273,35.8249906496274,35.8249906496274,35.8249906496275,35.8249906496275,35.8249906496276,35.8249906496277,35.8249906496278,35.8249906496279,35.8249906496281,35.8249906496283,35.8249906496285,35.8249906496288,35.8249906496291,35.8249906496295,35.8249906496299,35.8249906496304,35.8249906496309,35.8249906496315,35.8249906496323,35.8249906496331,35.8249906496341,35.8249906496353,35.8249906496367,35.8249906496383
"WITCH 6.0","SSP2_budget1150","mena","Efficiency|Electricity|Coal|w/o CCS|1","%",39.2270879574719,38.5435644268919,37.4743531118028,37.0691489402812,37.0691431874313,37.0691431874313,37.0691431874313,37.0691431874314,37.0691431874314,37.0691431874315,37.0691431874315,37.0691431874316,37.0691431874317,37.0691431874318,37.069143187432,37.0691431874321,37.0691431874323,37.0691431874326,37.0691431874329,37.0691431874332,37.0691431874336,37.069143187434,37.0691431874344,37.069143187435,37.0691431874356,37.0691431874364,37.0691431874373,37.0691431874383,37.0691431874395,37.0691431874409
