Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2060,0.15978935
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2065,0.22263881
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2070,0.28930049999999996
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2075,0.34701000000000004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2080,0.3897486
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2085,0.4152582
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2090,0.43052429999999997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2095,0.4369342
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,wind,wind_storage,electricity,2100,0.436819
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2030,6.98908e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2035,1.49918e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2040,2.08231e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2045,3.04635e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2050,3.46343e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2055,2.44515e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2060,1.78057e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2065,1.57483e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2070,1.58197e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2075,2.07331e-09
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2080,5.26106e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2085,2.90058e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2090,2.33013e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2095,2.02693e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC CCS),electricity,2100,1.74116e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2030,6.9119e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2035,0.00016863
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2040,0.000399528
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2045,0.000935937
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2050,0.00181384
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2055,0.00270321
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2060,0.00385832
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2065,0.00529816
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2070,0.00700633
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2075,0.00902537
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2080,0.0106084
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2085,0.0113402
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2090,0.0122059
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2095,0.0133106
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (IGCC),electricity,2100,0.0146505
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2030,1.2552e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2035,2.07634e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2040,1.7676e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2045,2.01376e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2050,1.68027e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2055,8.06015e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2060,5.12901e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2065,4.32939e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2070,4.19415e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv CCS),electricity,2075,2.54878e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2005,0.000309644
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2010,6.48004e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2015,0.000237576
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2021,0.000352846
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2025,0.000615305
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2030,0.000898171
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2035,0.00132097
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2040,0.00227997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2045,0.00436237
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2050,0.0073587
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2055,0.00988808
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2060,0.0124775
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2065,0.0149432
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2070,0.0170859
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2075,0.0189767
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2080,0.0180988
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2085,0.0166611
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2090,0.0158822
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2095,0.0158298
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,biomass,biomass (conv),electricity,2100,0.0162923
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2030,6.23227e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2035,1.02949e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2040,1.19792e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2045,1.2174e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2050,1.03662e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2055,5.99666e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2060,4.31429e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2065,3.89677e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2070,3.98063e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2075,1.07367e-09
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2080,2.9476e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2085,1.34963e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC CCS),electricity,2090,1.03797e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2030,0.000256535
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2035,0.000471752
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2040,0.000797664
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2045,0.001342
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2050,0.00197606
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2055,0.00242285
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2060,0.00281848
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2065,0.00311561
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2070,0.00316306
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2075,0.00289878
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2080,0.0023745
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2085,0.00234102
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2090,0.00243743
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2095,0.00254857
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (IGCC),electricity,2100,0.00262462
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2030,0.000266808
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2035,0.000437354
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2040,0.000417536
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2045,0.00027343
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2050,0.000150098
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2055,6.55843e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2060,3.7296e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2065,2.77507e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2070,2.34024e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2075,4.58883e-09
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2080,1.23119e-09
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2085,7.46359e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2090,4.83851e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2095,3.2244e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul CCS),electricity,2100,2.32688e-10
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,1990,0.078064
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2005,0.323398
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2010,0.329107
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2015,0.308766
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2021,0.350412
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2025,0.361262
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2030,0.356131
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2035,0.344469
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2040,0.330896
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2045,0.293556
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2050,0.240703
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2055,0.196887
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2060,0.153332
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2065,0.116965
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2070,0.0841994
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2075,0.0560696
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2080,0.0332229
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2085,0.0294673
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2090,0.0281374
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2095,0.0270231
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,coal,coal (conv pul),electricity,2100,0.0247929
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2030,0.000437941
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2035,0.00079507
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2040,0.00108262
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2045,0.00143366
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2050,0.00164349
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2055,0.00152867
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2060,0.00139383
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2065,0.00132605
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2070,0.00126845
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2075,3.79929e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2080,1.04886e-06
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2085,5.92442e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2090,3.88499e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2095,2.49149e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC CCS),electricity,2100,1.76995e-07
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,1990,0.00100604
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2005,0.105524
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2010,0.0956004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2015,0.124896
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2021,0.2085
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2025,0.21056
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2030,0.201002
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2035,0.186894
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2040,0.175669
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2045,0.167805
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2050,0.165025
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2055,0.161495
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2060,0.16389
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2065,0.154632
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2070,0.156161
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2075,0.162455
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2080,0.162603
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2085,0.1592
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2090,0.15417
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2095,0.148834
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (CC),electricity,2100,0.147752
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,1990,0.00272004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2005,0.0328257
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2010,0.117885
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2015,0.157869
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2021,0.179983
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2025,0.137123
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2030,0.115732
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2035,0.101336
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2040,0.0955302
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2045,0.085819
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2050,0.0764148
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2055,0.0676448
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2060,0.0596286
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2065,0.0471702
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2070,0.0366733
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2075,0.0269768
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2080,0.0188013
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2085,0.0152541
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2090,0.0119546
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2095,0.00908659
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,gas,gas (steam/CT),electricity,2100,0.00709287
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,1990,1.08002e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2021,3.24042e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2025,0.00111156
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2030,0.00203828
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2035,0.00275779
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2040,0.00310544
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2045,0.00310428
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2050,0.00310319
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2055,0.00310272
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2060,0.00310177
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2065,0.00310107
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2070,0.0031004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2075,0.00309972
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2080,0.00309956
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2085,0.00310107
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2090,0.00310065
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2095,0.00310033
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,geothermal,geothermal,electricity,2100,0.00310004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,hydro,hydro,electricity,1990,0.022248
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,hydro,hydro,electricity,2005,0.0131184
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,hydro,hydro,electricity,2010,0.0138708
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,hydro,hydro,electricity,2015,0.0148752
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,hydro,hydro,electricity,2021,0.0112104
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Taiwan,hydro,hydro,electricity,2025,0.011748
