Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2090,0.4311586
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2095,0.43455520000000003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_freight_road,Medium truck,Liquids,refined liquids enduse,2100,0.4414266
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2035,0.000117797
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2040,0.000351868
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2045,0.00100185
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2050,0.00269873
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2055,0.00563376
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2060,0.0106572
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2065,0.0175551
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2070,0.0258025
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2075,0.0345463
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2080,0.0430954
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2085,0.0492243
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2090,0.0548278
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2095,0.0597364
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,BEV,elect_td_trn,2100,0.0645239
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2035,4.19463e-05
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2040,0.000142612
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2045,0.000495369
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2050,0.00156004
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2055,0.00314248
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2060,0.00579487
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2065,0.00946366
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2070,0.0137346
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2075,0.0180075
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2080,0.0217981
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2085,0.0249765
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2090,0.0280529
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2095,0.0311253
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Hydrogen,H2 wholesale dispensing,2100,0.0344917
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1975,0.0327847
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,1990,0.0159218
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2005,0.0411878
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2010,0.06207
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2015,0.0887224
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2021,0.0451842
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2025,0.0539617
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2030,0.0717885
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2035,0.0871239
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2040,0.101307
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2045,0.11369
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2050,0.123201
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2055,0.130334
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2060,0.133473
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2065,0.13292
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2070,0.129955
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2075,0.126323
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2080,0.122363
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2085,0.125566
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2090,0.129989
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2095,0.135437
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Domestic Aviation,Liquids,refined liquids enduse,2100,0.140549
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2025,0.000103975
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2030,0.000322946
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2035,0.000659206
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2040,0.00111919
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2045,0.00170593
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2050,0.00243398
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2055,0.00321353
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2060,0.0041062
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2065,0.00511355
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2070,0.00624435
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2075,0.00747049
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2080,0.00876254
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2085,0.0101206
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2090,0.0115471
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2095,0.013031
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,HSR,Electric,elect_td_trn,2100,0.0145832
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,1990,0.0003186
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2005,0.002339
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2010,0.00420309
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2015,0.00494359
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2021,0.00633299
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2025,0.00686251
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2030,0.00743256
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2035,0.0078186
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2040,0.00809453
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2045,0.00825619
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2050,0.00834958
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2055,0.00838348
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2060,0.00834644
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2065,0.00826827
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2070,0.00819133
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2075,0.00808773
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2080,0.0079667
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2085,0.00777121
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2090,0.00755182
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2095,0.00731494
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Electric,elect_td_trn,2100,0.00708248
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1975,0.00348739
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,1990,0.00745129
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2005,0.0164239
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2010,0.0195957
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2015,0.0224409
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2021,0.0234187
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2025,0.0247582
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2030,0.0266051
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2035,0.0279246
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2040,0.0284711
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2045,0.0286488
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2050,0.0285949
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2055,0.0283883
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2060,0.0279628
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2065,0.0273981
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2070,0.0267745
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2075,0.0260332
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2080,0.0251749
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2085,0.0244303
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2090,0.0236535
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2095,0.0228605
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass,Passenger Rail,Liquids,refined liquids enduse,2100,0.0220862
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2030,0.00182068
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2035,0.010312
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2040,0.0246854
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2045,0.0324114
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2050,0.0363731
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2055,0.0378361
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2060,0.039245
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2065,0.0400955
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2070,0.0398435
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2075,0.039383
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2080,0.038809
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2085,0.0377736
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2090,0.0365885
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2095,0.0353091
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,BEV,elect_td_trn,2100,0.0340467
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2030,0.00271278
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2035,0.0140257
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2040,0.0303275
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2045,0.0361947
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2050,0.0369787
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2055,0.0384133
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2060,0.0398117
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2065,0.040664
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2070,0.040397
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2075,0.0399127
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2080,0.0392963
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2085,0.0382589
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2090,0.0370776
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2095,0.0358098
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,FCEV,H2 retail dispensing,2100,0.0345635
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2025,0.0963859
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2030,0.197704
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2035,0.186413
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2040,0.150546
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2045,0.140006
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2050,0.138909
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2055,0.142909
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2060,0.146772
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2065,0.148422
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2070,0.145655
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2075,0.142003
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2080,0.137567
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2085,0.133295
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2090,0.12873
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2095,0.124015
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Hybrid Liquids,refined liquids enduse,2100,0.119375
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,1975,0.0593695
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,1990,0.129997
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2005,0.285274
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2010,0.324282
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2015,0.380606
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2021,0.395847
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2025,0.328751
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2030,0.252696
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2035,0.234645
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2040,0.185703
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2045,0.169405
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2050,0.164885
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2055,0.169163
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2060,0.173334
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2065,0.174858
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2070,0.171106
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2075,0.166305
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2080,0.160473
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2085,0.155343
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2090,0.149941
EJ,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Southeast Asia,trn_pass_road,Bus,Liquids,refined liquids enduse,2095,0.144409
