Units,scenario,region,sector,subsector,technology,output,Year,value
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2060,2.1334918
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2065,2.389262
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2070,2.6097349999999997
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2075,2.812142
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2080,3.0129460000000003
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2085,3.188458
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2090,3.324588
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2095,3.421336
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR CCS,iron and steel,2100,3.475339
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR with hydrogen,iron and steel,2030,0.0248964
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR with hydrogen,iron and steel,2035,0.06282969999999999
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR with hydrogen,iron and steel,2040,0.087681
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR with hydrogen,iron and steel,2045,0.10619022
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR with hydrogen,iron and steel,2050,0.12428273000000001
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR with hydrogen,iron and steel,2055,0.14290124
Mt,"GCAM_SSP2,date=2025-2-9T15:11:00-06:00",Africa_Northern,iron and steel,BLASTFUR,BLASTFUR with hydrogen,iron and steel,2060,0.16209332
