year;region;powertrain;construction_year;size;vintage_demand_vkm
2015;IND;ICEV-d;2001-2005;Small;6190
2015;IND;ICEV-d;2006-2010;13m single deck urban bus;6187
2015;IND;ICEV-d;2006-2010;18t;4164
2015;IND;ICEV-d;2006-2010;3.5t;5767
2015;IND;ICEV-d;2006-2010;7.5t;22241
2015;IND;ICEV-d;2006-2010;Lower medium;2395
2015;IND;ICEV-d;2006-2010;Mini;6456
2015;IND;ICEV-d;2006-2010;Small;14863
2015;IND;ICEV-d;2011-2015;13m single deck urban bus;25316
2015;IND;ICEV-d;2011-2015;18t;11991
2015;IND;ICEV-d;2011-2015;3.5t;16589
2015;IND;ICEV-d;2011-2015;7.5t;64031
2015;IND;ICEV-d;2011-2015;Lower medium;6359
2015;IND;ICEV-d;2011-2015;Mini;16484
2015;IND;ICEV-d;2011-2015;Small;38908
2015;IND;ICEV-g;1996-2000;13m single deck urban bus;498
2015;IND;ICEV-g;1996-2000;3.5t;55
2015;IND;ICEV-g;2001-2005;13m single deck urban bus;830
2015;IND;ICEV-g;2001-2005;3.5t;95
2015;IND;ICEV-g;2006-2010;13m single deck urban bus;1999
2015;IND;ICEV-g;2006-2010;3.5t;228
2015;IND;ICEV-g;2011-2015;13m single deck urban bus;8189
2015;IND;ICEV-g;2011-2015;3.5t;677
2015;IND;ICEV-d;1996-2000;13m single deck urban bus;541
2015;IND;ICEV-d;1996-2000;18t;361
2015;IND;ICEV-d;1996-2000;3.5t;504
2015;IND;ICEV-d;1996-2000;7.5t;1951
2015;IND;ICEV-p;1996-2000;Lower medium;210
2015;IND;ICEV-p;1996-2000;Mini;565
2015;IND;ICEV-p;1996-2000;Small;1303
2015;IND;ICEV-d;2001-2005;13m single deck urban bus;905
2015;IND;ICEV-d;2001-2005;18t;605
2015;IND;ICEV-d;2001-2005;3.5t;840
2015;IND;ICEV-d;2001-2005;7.5t;3255
2015;IND;ICEV-p;2001-2005;Lower medium;350
2015;IND;ICEV-p;2001-2005;Mini;945
2015;IND;ICEV-p;2001-2005;Small;2175
2015;IND;ICEV-d;2006-2010;13m single deck urban bus;2172
2015;IND;ICEV-d;2006-2010;18t;1459
2015;IND;ICEV-d;2006-2010;3.5t;2023
2015;IND;ICEV-d;2006-2010;7.5t;7812
2015;IND;ICEV-p;2006-2010;Lower medium;840
2015;IND;ICEV-p;2006-2010;Mini;2268
2015;IND;ICEV-p;2006-2010;Small;5220
2015;IND;ICEV-d;2011-2015;13m single deck urban bus;8896
2015;IND;ICEV-d;2011-2015;18t;4213
2015;IND;ICEV-d;2011-2015;3.5t;5829
2015;IND;ICEV-d;2011-2015;7.5t;22501
2015;IND;ICEV-p;2011-2015;Lower medium;2234
2015;IND;ICEV-p;2011-2015;Mini;5787
2015;IND;ICEV-p;2011-2015;Small;13671
2015;IND;PHEV-d;2011-2015;Lower medium;6
2015;IND;PHEV-d;2011-2015;Small;8
2015;JPN;BEV;1996-2000;Lower medium;13
2015;JPN;BEV;1996-2000;Medium SUV;43
2015;JPN;BEV;1996-2000;Small;6
2015;JPN;BEV;2001-2005;Lower medium;25
2015;JPN;BEV;2001-2005;Medium SUV;75
2015;JPN;BEV;2001-2005;Small;10
2015;JPN;BEV;2006-2010;Lower medium;67
2015;JPN;BEV;2006-2010;Medium SUV;182
2015;JPN;BEV;2006-2010;Mini;5
2015;JPN;BEV;2006-2010;Small;31
2015;JPN;BEV;2011-2015;Lower medium;130
2015;JPN;BEV;2011-2015;Medium SUV;305
2015;JPN;BEV;2011-2015;Mini;13
2015;JPN;BEV;2011-2015;Small;60
2015;JPN;FCEV;1996-2000;Lower medium;12
2015;JPN;FCEV;1996-2000;Medium SUV;31
2015;JPN;FCEV;1996-2000;Small;6
2015;JPN;FCEV;2001-2005;Lower medium;20
2015;JPN;FCEV;2001-2005;Medium SUV;55
2015;JPN;FCEV;2001-2005;Small;10
2015;JPN;FCEV;2006-2010;Lower medium;55
2015;JPN;FCEV;2006-2010;Medium SUV;132
2015;JPN;FCEV;2006-2010;Mini;5
2015;JPN;FCEV;2006-2010;Small;24
2015;JPN;FCEV;2011-2015;Lower medium;54
2015;JPN;FCEV;2011-2015;Medium SUV;133
2015;JPN;FCEV;2011-2015;Mini;5
2015;JPN;FCEV;2011-2015;Small;24
2015;JPN;ICEV-d;1996-2000;13m single deck urban bus;162
2015;JPN;ICEV-d;1996-2000;3.5t;3522
2015;JPN;ICEV-d;1996-2000;7.5t;1620
2015;JPN;ICEV-d;1996-2000;Lower medium;4747
2015;JPN;ICEV-d;1996-2000;Medium SUV;3588
2015;JPN;ICEV-d;1996-2000;Mini;4116
2015;JPN;ICEV-d;1996-2000;Small;4068
2015;JPN;ICEV-d;2001-2005;13m single deck urban bus;270
2015;JPN;ICEV-d;2001-2005;3.5t;5870
2015;JPN;ICEV-d;2001-2005;7.5t;2700
2015;JPN;ICEV-d;2001-2005;Lower medium;7915
2015;JPN;ICEV-d;2001-2005;Medium SUV;5980
2015;JPN;ICEV-d;2001-2005;Mini;6860
2015;JPN;ICEV-d;2001-2005;Small;6780
2015;JPN;ICEV-d;2006-2010;13m single deck urban bus;650
2015;JPN;ICEV-d;2006-2010;3.5t;14088
2015;JPN;ICEV-d;2006-2010;7.5t;6487
2015;JPN;ICEV-d;2006-2010;Lower medium;18996
2015;JPN;ICEV-d;2006-2010;Medium SUV;14359
2015;JPN;ICEV-d;2006-2010;Mini;16469
2015;JPN;ICEV-d;2006-2010;Small;16279
2015;JPN;ICEV-d;2011-2015;13m single deck urban bus;1331
2015;JPN;ICEV-d;2011-2015;3.5t;31046
2015;JPN;ICEV-d;2011-2015;7.5t;14286
2015;JPN;ICEV-d;2011-2015;Lower medium;16317
2015;JPN;ICEV-d;2011-2015;Medium SUV;12617
2015;JPN;ICEV-d;2011-2015;Mini;13888
2015;JPN;ICEV-d;2011-2015;Small;13994
2015;JPN;ICEV-g;1996-2000;Lower medium;19
2015;JPN;ICEV-g;1996-2000;Medium SUV;61
2015;JPN;ICEV-g;1996-2000;Small;7
2015;JPN;ICEV-g;2001-2005;Lower medium;35
2015;JPN;ICEV-g;2001-2005;Medium SUV;105
2015;JPN;ICEV-g;2001-2005;Small;15
2015;JPN;ICEV-g;2006-2010;Lower medium;84
2015;JPN;ICEV-g;2006-2010;Medium SUV;252
2015;JPN;ICEV-g;2006-2010;Mini;7
2015;JPN;ICEV-g;2006-2010;Small;36
2015;JPN;ICEV-g;2011-2015;Lower medium;85
2015;JPN;ICEV-g;2011-2015;Medium SUV;254
2015;JPN;ICEV-g;2011-2015;Mini;5
2015;JPN;ICEV-g;2011-2015;Small;35
2015;JPN;ICEV-d;1996-2000;13m single deck urban bus;301
2015;JPN;ICEV-d;1996-2000;3.5t;6540
2015;JPN;ICEV-d;1996-2000;7.5t;3012
2015;JPN;ICEV-p;1996-2000;Lower medium;8820
2015;JPN;ICEV-p;1996-2000;Medium SUV;6666
2015;JPN;ICEV-p;1996-2000;Mini;7645
2015;JPN;ICEV-p;1996-2000;Small;7555
2015;JPN;ICEV-d;2001-2005;13m single deck urban bus;505
2015;JPN;ICEV-d;2001-2005;3.5t;10900
2015;JPN;ICEV-d;2001-2005;7.5t;5020
2015;JPN;ICEV-p;2001-2005;Lower medium;14700
2015;JPN;ICEV-p;2001-2005;Medium SUV;11110
2015;JPN;ICEV-p;2001-2005;Mini;12745
2015;JPN;ICEV-p;2001-2005;Small;12595
2015;JPN;ICEV-d;2006-2010;13m single deck urban bus;1212
2015;JPN;ICEV-d;2006-2010;3.5t;26167
2015;JPN;ICEV-d;2006-2010;7.5t;12053
2015;JPN;ICEV-p;2006-2010;Lower medium;35280
2015;JPN;ICEV-p;2006-2010;Medium SUV;26666
2015;JPN;ICEV-p;2006-2010;Mini;30588
2015;JPN;ICEV-p;2006-2010;Small;30235
2015;JPN;ICEV-d;2011-2015;13m single deck urban bus;2450
2015;JPN;ICEV-d;2011-2015;3.5t;57088
2015;JPN;ICEV-d;2011-2015;7.5t;26273
2015;JPN;ICEV-p;2011-2015;Lower medium;30023
2015;JPN;ICEV-p;2011-2015;Medium SUV;23213
2015;JPN;ICEV-p;2011-2015;Mini;25556
2015;JPN;ICEV-p;2011-2015;Small;25747
2015;JPN;PHEV-d;1996-2000;Lower medium;43
2015;JPN;PHEV-d;1996-2000;Medium SUV;85
2015;JPN;PHEV-d;1996-2000;Mini;1
2015;JPN;PHEV-d;1996-2000;Small;19
2015;JPN;PHEV-d;2001-2005;Lower medium;75
2015;JPN;PHEV-d;2001-2005;Medium SUV;145
2015;JPN;PHEV-d;2001-2005;Mini;5
2015;JPN;PHEV-d;2001-2005;Small;35
2015;JPN;PHEV-d;2006-2010;Lower medium;180
2015;JPN;PHEV-d;2006-2010;Medium SUV;355
2015;JPN;PHEV-d;2006-2010;Mini;19
2015;JPN;PHEV-d;2006-2010;Small;86
2015;JPN;PHEV-d;2011-2015;Lower medium;203
2015;JPN;PHEV-d;2011-2015;Medium SUV;398
2015;JPN;PHEV-d;2011-2015;Mini;25
2015;JPN;PHEV-d;2011-2015;Small;102
2015;JPN;PHEV-p;1996-2000;Lower medium;79
2015;JPN;PHEV-p;1996-2000;Medium SUV;163
2015;JPN;PHEV-p;1996-2000;Mini;7
2015;JPN;PHEV-p;1996-2000;Small;37
2015;JPN;PHEV-p;2001-2005;Lower medium;135
2015;JPN;PHEV-p;2001-2005;Medium SUV;275
2015;JPN;PHEV-p;2001-2005;Mini;15
2015;JPN;PHEV-p;2001-2005;Small;65
2015;JPN;PHEV-p;2006-2010;Lower medium;331
2015;JPN;PHEV-p;2006-2010;Medium SUV;665
2015;JPN;PHEV-p;2006-2010;Mini;41
2015;JPN;PHEV-p;2006-2010;Small;163
2015;JPN;PHEV-p;2011-2015;Lower medium;376
2015;JPN;PHEV-p;2011-2015;Medium SUV;733
2015;JPN;PHEV-p;2011-2015;Mini;48
2015;JPN;PHEV-p;2011-2015;Small;190
2015;LAM;BEV;1996-2000;Lower medium;73
2015;LAM;BEV;1996-2000;Medium SUV;91
2015;LAM;BEV;1996-2000;Small;12
2015;LAM;BEV;2001-2005;Lower medium;125
2015;LAM;BEV;2001-2005;Medium SUV;155
2015;LAM;BEV;2001-2005;Small;20
2015;LAM;BEV;2006-2010;Large SUV;7
2015;LAM;BEV;2006-2010;Lower medium;300
2015;LAM;BEV;2006-2010;Medium SUV;372
2015;LAM;BEV;2006-2010;Mini;2
2015;LAM;BEV;2006-2010;Small;55
2015;LAM;BEV;2011-2015;Large;5
2015;LAM;BEV;2011-2015;Large SUV;37
2015;LAM;BEV;2011-2015;Lower medium;850
2015;LAM;BEV;2011-2015;Medium SUV;819
2015;LAM;BEV;2011-2015;Mini;17
2015;LAM;BEV;2011-2015;Small;175
2015;LAM;FCEV;1996-2000;Lower medium;54
2015;LAM;FCEV;1996-2000;Medium SUV;55
2015;LAM;FCEV;1996-2000;Small;7
2015;LAM;FCEV;2001-2005;Lower medium;90
2015;LAM;FCEV;2001-2005;Medium SUV;95
2015;LAM;FCEV;2001-2005;Small;15
2015;LAM;FCEV;2006-2010;Large SUV;7
2015;LAM;FCEV;2006-2010;Lower medium;221
2015;LAM;FCEV;2006-2010;Medium SUV;235
2015;LAM;FCEV;2006-2010;Mini;2
2015;LAM;FCEV;2006-2010;Small;43
2015;LAM;FCEV;2011-2015;Large SUV;15
2015;LAM;FCEV;2011-2015;Lower medium;345
2015;LAM;FCEV;2011-2015;Medium SUV;339
2015;LAM;FCEV;2011-2015;Mini;5
2015;LAM;FCEV;2011-2015;Small;70
2015;LAM;ICEV-d;1996-2000;13m single deck urban bus;1092
2015;LAM;ICEV-d;1996-2000;18t;19
2015;LAM;ICEV-d;1996-2000;26t;3156
2015;LAM;ICEV-d;1996-2000;3.5t;1387
2015;LAM;ICEV-d;1996-2000;7.5t;607
2015;LAM;ICEV-d;1996-2000;Large;78
2015;LAM;ICEV-d;1996-2000;Large SUV;252
2015;LAM;ICEV-d;1996-2000;Lower medium;8898
2015;LAM;ICEV-d;1996-2000;Medium;144
2015;LAM;ICEV-d;1996-2000;Medium SUV;3655
2015;LAM;ICEV-d;1996-2000;Mini;7189
2015;LAM;ICEV-d;1996-2000;Small;9421
2015;LAM;ICEV-d;1996-2000;Van;1
2015;LAM;ICEV-d;2001-2005;13m single deck urban bus;1820
2015;LAM;ICEV-d;2001-2005;18t;35
2015;LAM;ICEV-d;2001-2005;26t;5260
2015;LAM;ICEV-d;2001-2005;3.5t;2315
2015;LAM;ICEV-d;2001-2005;7.5t;1015
2015;LAM;ICEV-d;2001-2005;Large;130
2015;LAM;ICEV-d;2001-2005;Large SUV;420
2015;LAM;ICEV-d;2001-2005;Lower medium;14830
2015;LAM;ICEV-d;2001-2005;Medium;240
2015;LAM;ICEV-d;2001-2005;Medium SUV;6095
2015;LAM;ICEV-d;2001-2005;Mini;11985
2015;LAM;ICEV-d;2001-2005;Small;15705
2015;LAM;ICEV-d;2001-2005;Van;5
2015;LAM;ICEV-d;2006-2010;13m single deck urban bus;4370
2015;LAM;ICEV-d;2006-2010;18t;89
2015;LAM;ICEV-d;2006-2010;26t;12631
2015;LAM;ICEV-d;2006-2010;3.5t;5561
2015;LAM;ICEV-d;2006-2010;7.5t;2443
2015;LAM;ICEV-d;2006-2010;Large;312
2015;LAM;ICEV-d;2006-2010;Large SUV;1008
2015;LAM;ICEV-d;2006-2010;Lower medium;35594
2015;LAM;ICEV-d;2006-2010;Medium;583
2015;LAM;ICEV-d;2006-2010;Medium SUV;14630
2015;LAM;ICEV-d;2006-2010;Mini;28764
2015;LAM;ICEV-d;2006-2010;Small;37699
2015;LAM;ICEV-d;2006-2010;Van;12
2015;LAM;ICEV-d;2011-2015;13m single deck urban bus;11089
2015;LAM;ICEV-d;2011-2015;18t;236
2015;LAM;ICEV-d;2011-2015;26t;33504
2015;LAM;ICEV-d;2011-2015;3.5t;14812
2015;LAM;ICEV-d;2011-2015;40t;5
2015;LAM;ICEV-d;2011-2015;7.5t;6499
2015;LAM;ICEV-d;2011-2015;Large;453
2015;LAM;ICEV-d;2011-2015;Large SUV;1461
2015;LAM;ICEV-d;2011-2015;Lower medium;46429
2015;LAM;ICEV-d;2011-2015;Medium;839
2015;LAM;ICEV-d;2011-2015;Medium SUV;17748
2015;LAM;ICEV-d;2011-2015;Mini;38926
2015;LAM;ICEV-d;2011-2015;Small;50565
2015;LAM;ICEV-d;2011-2015;Van;15
2015;LAM;ICEV-g;1996-2000;13m single deck urban bus;97
2015;LAM;ICEV-g;1996-2000;Lower medium;67
2015;LAM;ICEV-g;1996-2000;Medium SUV;103
2015;LAM;ICEV-g;1996-2000;Small;12
2015;LAM;ICEV-g;2001-2005;13m single deck urban bus;165
2015;LAM;ICEV-g;2001-2005;Lower medium;115
2015;LAM;ICEV-g;2001-2005;Medium SUV;175
2015;LAM;ICEV-g;2001-2005;Small;20
2015;LAM;ICEV-g;2006-2010;13m single deck urban bus;398
2015;LAM;ICEV-g;2006-2010;Large SUV;5
2015;LAM;ICEV-g;2006-2010;Lower medium;276
2015;LAM;ICEV-g;2006-2010;Medium SUV;420
2015;LAM;ICEV-g;2006-2010;Mini;5
2015;LAM;ICEV-g;2006-2010;Small;55
2015;LAM;ICEV-g;2011-2015;13m single deck urban bus;960
2015;LAM;ICEV-g;2011-2015;Large SUV;8
2015;LAM;ICEV-g;2011-2015;Lower medium;413
2015;LAM;ICEV-g;2011-2015;Medium SUV;564
2015;LAM;ICEV-g;2011-2015;Mini;7
2015;LAM;ICEV-g;2011-2015;Small;90
2015;LAM;ICEV-d;1996-2000;13m single deck urban bus;3109
2015;LAM;ICEV-d;1996-2000;18t;61
2015;LAM;ICEV-d;1996-2000;26t;8988
2015;LAM;ICEV-d;1996-2000;3.5t;3955
2015;LAM;ICEV-d;1996-2000;7.5t;1735
2015;LAM;ICEV-p;1996-2000;Large;222
2015;LAM;ICEV-p;1996-2000;Large SUV;715
2015;LAM;ICEV-p;1996-2000;Lower medium;25326
2015;LAM;ICEV-p;1996-2000;Medium;415
2015;LAM;ICEV-p;1996-2000;Medium SUV;10410
2015;LAM;ICEV-p;1996-2000;Mini;20467
2015;LAM;ICEV-p;1996-2000;Small;26826
2015;LAM;ICEV-p;1996-2000;Van;7
2015;LAM;ICEV-d;2001-2005;13m single deck urban bus;5185
2015;LAM;ICEV-d;2001-2005;18t;105
2015;LAM;ICEV-d;2001-2005;26t;14980
2015;LAM;ICEV-d;2001-2005;3.5t;6595
2015;LAM;ICEV-d;2001-2005;7.5t;2895
2015;LAM;ICEV-p;2001-2005;Large;370
2015;LAM;ICEV-p;2001-2005;Large SUV;1195
2015;LAM;ICEV-p;2001-2005;Lower medium;42210
2015;LAM;ICEV-p;2001-2005;Medium;695
2015;LAM;ICEV-p;2001-2005;Medium SUV;17350
2015;LAM;ICEV-p;2001-2005;Mini;34115
2015;LAM;ICEV-p;2001-2005;Small;44710
2015;LAM;ICEV-p;2001-2005;Van;15
2015;LAM;ICEV-d;2006-2010;13m single deck urban bus;12444
2015;LAM;ICEV-d;2006-2010;18t;257
2015;LAM;ICEV-d;2006-2010;26t;35954
2015;LAM;ICEV-d;2006-2010;3.5t;15830
2015;LAM;ICEV-d;2006-2010;40t;5
2015;LAM;ICEV-d;2006-2010;7.5t;6955
2015;LAM;ICEV-p;2006-2010;Large;893
2015;LAM;ICEV-p;2006-2010;Large SUV;2873
2015;LAM;ICEV-p;2006-2010;Lower medium;101311
2015;LAM;ICEV-p;2006-2010;Medium;1668
2015;LAM;ICEV-p;2006-2010;Medium SUV;41642
2015;LAM;ICEV-p;2006-2010;Mini;81876
2015;LAM;ICEV-p;2006-2010;Small;107304
2015;LAM;ICEV-p;2006-2010;Van;36
2015;LAM;ICEV-d;2011-2015;13m single deck urban bus;29112
2015;LAM;ICEV-d;2011-2015;18t;625
2015;LAM;ICEV-d;2011-2015;26t;87935
2015;LAM;ICEV-d;2011-2015;3.5t;38877
2015;LAM;ICEV-d;2011-2015;40t;15
2015;LAM;ICEV-d;2011-2015;7.5t;17060
2015;LAM;ICEV-p;2011-2015;Large;1194
2015;LAM;ICEV-p;2011-2015;Large SUV;3853
2015;LAM;ICEV-p;2011-2015;Lower medium;122211
2015;LAM;ICEV-p;2011-2015;Medium;2211
2015;LAM;ICEV-p;2011-2015;Medium SUV;46711
2015;LAM;ICEV-p;2011-2015;Mini;102469
2015;LAM;ICEV-p;2011-2015;Small;133110
2015;LAM;ICEV-p;2011-2015;Van;46
2015;LAM;PHEV-d;1996-2000;Large SUV;6
2015;LAM;PHEV-d;1996-2000;Lower medium;150
2015;LAM;PHEV-d;1996-2000;Medium SUV;138
2015;LAM;PHEV-d;1996-2000;Mini;1
2015;LAM;PHEV-d;1996-2000;Small;31
2015;LAM;PHEV-d;2001-2005;Large SUV;10
2015;LAM;PHEV-d;2001-2005;Lower medium;250
2015;LAM;PHEV-d;2001-2005;Medium SUV;230
2015;LAM;PHEV-d;2001-2005;Mini;5
2015;LAM;PHEV-d;2001-2005;Small;55
2015;LAM;PHEV-d;2006-2010;Large;2
2015;LAM;PHEV-d;2006-2010;Large SUV;24
2015;LAM;PHEV-d;2006-2010;Lower medium;605
2015;LAM;PHEV-d;2006-2010;Medium SUV;552
2015;LAM;PHEV-d;2006-2010;Mini;12
2015;LAM;PHEV-d;2006-2010;Small;132
2015;LAM;PHEV-d;2011-2015;Large;8
2015;LAM;PHEV-d;2011-2015;Large SUV;53
2015;LAM;PHEV-d;2011-2015;Lower medium;1086
2015;LAM;PHEV-d;2011-2015;Medium;1
2015;LAM;PHEV-d;2011-2015;Medium SUV;862
2015;LAM;PHEV-d;2011-2015;Mini;26
2015;LAM;PHEV-d;2011-2015;Small;251
2015;LAM;PHEV-p;1996-2000;Large;1
2015;LAM;PHEV-p;1996-2000;Large SUV;18
2015;LAM;PHEV-p;1996-2000;Lower medium;432
2015;LAM;PHEV-p;1996-2000;Medium SUV;391
2015;LAM;PHEV-p;1996-2000;Mini;7
2015;LAM;PHEV-p;1996-2000;Small;91
2015;LAM;PHEV-p;2001-2005;Large;5
2015;LAM;PHEV-p;2001-2005;Large SUV;30
2015;LAM;PHEV-p;2001-2005;Lower medium;720
2015;LAM;PHEV-p;2001-2005;Medium SUV;655
2015;LAM;PHEV-p;2001-2005;Mini;15
2015;LAM;PHEV-p;2001-2005;Small;155
2015;LAM;PHEV-p;2006-2010;Large;12
2015;LAM;PHEV-p;2006-2010;Large SUV;72
2015;LAM;PHEV-p;2006-2010;Lower medium;1728
2015;LAM;PHEV-p;2006-2010;Medium;5
2015;LAM;PHEV-p;2006-2010;Medium SUV;1579
2015;LAM;PHEV-p;2006-2010;Mini;41
2015;LAM;PHEV-p;2006-2010;Small;379
2015;LAM;PHEV-p;2011-2015;Large;27
2015;LAM;PHEV-p;2011-2015;Large SUV;142
2015;LAM;PHEV-p;2011-2015;Lower medium;2865
2015;LAM;PHEV-p;2011-2015;Medium;9
2015;LAM;PHEV-p;2011-2015;Medium SUV;2273
2015;LAM;PHEV-p;2011-2015;Mini;73
2015;LAM;PHEV-p;2011-2015;Small;665
2015;MEA;BEV;1996-2000;Lower medium;36
2015;MEA;BEV;1996-2000;Medium SUV;24
2015;MEA;BEV;1996-2000;Small;13
2015;MEA;BEV;2001-2005;Lower medium;60
2015;MEA;BEV;2001-2005;Medium SUV;40
2015;MEA;BEV;2001-2005;Small;25
2015;MEA;BEV;2006-2010;Lower medium;146
2015;MEA;BEV;2006-2010;Medium SUV;103
2015;MEA;BEV;2006-2010;Mini;2
2015;MEA;BEV;2006-2010;Small;62
2015;MEA;BEV;2011-2015;Lower medium;419
2015;MEA;BEV;2011-2015;Medium SUV;264
2015;MEA;BEV;2011-2015;Mini;13
2015;MEA;BEV;2011-2015;Small;190
2015;MEA;FCEV;1996-2000;Lower medium;19
2015;MEA;FCEV;1996-2000;Medium SUV;13
2015;MEA;FCEV;1996-2000;Small;7
2015;MEA;FCEV;2001-2005;Lower medium;35
2015;MEA;FCEV;2001-2005;Medium SUV;25
2015;MEA;FCEV;2001-2005;Small;15
2015;MEA;FCEV;2006-2010;Lower medium;91
2015;MEA;FCEV;2006-2010;Medium SUV;65
2015;MEA;FCEV;2006-2010;Small;43
2015;MEA;FCEV;2011-2015;Lower medium;150
2015;MEA;FCEV;2011-2015;Medium SUV;105
2015;MEA;FCEV;2011-2015;Mini;4
2015;MEA;FCEV;2011-2015;Small;71
2015;MEA;ICEV-d;1996-2000;13m single deck urban bus;2149
2015;MEA;ICEV-d;1996-2000;18t;1207
2015;MEA;ICEV-d;1996-2000;3.5t;1279
2015;MEA;ICEV-d;1996-2000;7.5t;6559
2015;MEA;ICEV-d;1996-2000;Lower medium;9949
2015;MEA;ICEV-d;1996-2000;Medium SUV;1746
2015;MEA;ICEV-d;1996-2000;Mini;10387
2015;MEA;ICEV-d;1996-2000;Small;20239
2015;MEA;ICEV-d;2001-2005;13m single deck urban bus;3585
2015;MEA;ICEV-d;2001-2005;18t;2015
2015;MEA;ICEV-d;2001-2005;3.5t;2135
2015;MEA;ICEV-d;2001-2005;7.5t;10935
2015;MEA;ICEV-d;2001-2005;Lower medium;16585
2015;MEA;ICEV-d;2001-2005;Medium SUV;2910
2015;MEA;ICEV-d;2001-2005;Mini;17315
2015;MEA;ICEV-d;2001-2005;Small;33735
2015;MEA;ICEV-d;2006-2010;13m single deck urban bus;8611
2015;MEA;ICEV-d;2006-2010;18t;4841
2015;MEA;ICEV-d;2006-2010;3.5t;5126
2015;MEA;ICEV-d;2006-2010;7.5t;26244
2015;MEA;ICEV-d;2006-2010;Lower medium;39804
2015;MEA;ICEV-d;2006-2010;Medium SUV;6986
2015;MEA;ICEV-d;2006-2010;Mini;41561
2015;MEA;ICEV-d;2006-2010;Small;80964
2015;MEA;ICEV-d;2011-2015;13m single deck urban bus;24763
2015;MEA;ICEV-d;2011-2015;18t;12326
2015;MEA;ICEV-d;2011-2015;3.5t;13065
2015;MEA;ICEV-d;2011-2015;7.5t;66811
2015;MEA;ICEV-d;2011-2015;Lower medium;46801
2015;MEA;ICEV-d;2011-2015;Medium SUV;8266
2015;MEA;ICEV-d;2011-2015;Mini;47558
2015;MEA;ICEV-d;2011-2015;Small;94126
2015;MEA;ICEV-g;1996-2000;13m single deck urban bus;54
2015;MEA;ICEV-g;1996-2000;Lower medium;42
2015;MEA;ICEV-g;1996-2000;Medium SUV;31
2015;MEA;ICEV-g;1996-2000;Small;18
2015;MEA;ICEV-g;2001-2005;13m single deck urban bus;90
2015;MEA;ICEV-g;2001-2005;Lower medium;70
2015;MEA;ICEV-g;2001-2005;Medium SUV;55
2015;MEA;ICEV-g;2001-2005;Small;30
2015;MEA;ICEV-g;2006-2010;13m single deck urban bus;216
2015;MEA;ICEV-g;2006-2010;3.5t;2
2015;MEA;ICEV-g;2006-2010;Lower medium;170
2015;MEA;ICEV-g;2006-2010;Medium SUV;132
2015;MEA;ICEV-g;2006-2010;Mini;5
2015;MEA;ICEV-g;2006-2010;Small;79
2015;MEA;ICEV-g;2011-2015;13m single deck urban bus;623
2015;MEA;ICEV-g;2011-2015;3.5t;10
2015;MEA;ICEV-g;2011-2015;Lower medium;251
2015;MEA;ICEV-g;2011-2015;Medium SUV;187
2015;MEA;ICEV-g;2011-2015;Mini;6
2015;MEA;ICEV-g;2011-2015;Small;117
2015;MEA;ICEV-d;1996-2000;13m single deck urban bus;2629
2015;MEA;ICEV-d;1996-2000;18t;1477
2015;MEA;ICEV-d;1996-2000;3.5t;1566
2015;MEA;ICEV-d;1996-2000;7.5t;8017
2015;MEA;ICEV-p;1996-2000;Lower medium;12162
2015;MEA;ICEV-p;1996-2000;Medium SUV;2131
2015;MEA;ICEV-p;1996-2000;Mini;12697
2015;MEA;ICEV-p;1996-2000;Small;24738
2015;MEA;ICEV-d;2001-2005;13m single deck urban bus;4385
2015;MEA;ICEV-d;2001-2005;18t;2465
2015;MEA;ICEV-d;2001-2005;3.5t;2610
2015;MEA;ICEV-d;2001-2005;7.5t;13365
2015;MEA;ICEV-p;2001-2005;Lower medium;20270
2015;MEA;ICEV-p;2001-2005;Medium SUV;3555
2015;MEA;ICEV-p;2001-2005;Mini;21165
2015;MEA;ICEV-p;2001-2005;Small;41230
2015;MEA;ICEV-d;2006-2010;13m single deck urban bus;10526
2015;MEA;ICEV-d;2006-2010;18t;5916
2015;MEA;ICEV-d;2006-2010;3.5t;6266
2015;MEA;ICEV-d;2006-2010;7.5t;32076
2015;MEA;ICEV-p;2006-2010;Lower medium;48650
2015;MEA;ICEV-p;2006-2010;Medium SUV;8539
2015;MEA;ICEV-p;2006-2010;Mini;50798
2015;MEA;ICEV-p;2006-2010;Small;98957
2015;MEA;ICEV-d;2011-2015;13m single deck urban bus;29993
2015;MEA;ICEV-d;2011-2015;18t;14928
2015;MEA;ICEV-d;2011-2015;3.5t;15825
2015;MEA;ICEV-d;2011-2015;7.5t;80922
2015;MEA;ICEV-p;2011-2015;Lower medium;56707
2015;MEA;ICEV-p;2011-2015;Medium SUV;10016
2015;MEA;ICEV-p;2011-2015;Mini;57611
2015;MEA;ICEV-p;2011-2015;Small;114035
2015;MEA;PHEV-d;1996-2000;Lower medium;114
2015;MEA;PHEV-d;1996-2000;Medium SUV;61
2015;MEA;PHEV-d;1996-2000;Mini;1
2015;MEA;PHEV-d;1996-2000;Small;55
2015;MEA;PHEV-d;2001-2005;Lower medium;190
2015;MEA;PHEV-d;2001-2005;Medium SUV;105
2015;MEA;PHEV-d;2001-2005;Mini;5
2015;MEA;PHEV-d;2001-2005;Small;95
2015;MEA;PHEV-d;2006-2010;Lower medium;458
2015;MEA;PHEV-d;2006-2010;Medium SUV;252
2015;MEA;PHEV-d;2006-2010;Mini;19
2015;MEA;PHEV-d;2006-2010;Small;228
