,year,IAM_region,powertrain,size,vintage_year,vintage_demand_vkm
3101,2020,LAM,ICEV-g,Mini,2017,16
3102,2025,LAM,ICEV-g,Mini,2017,15
3103,2030,LAM,ICEV-g,Mini,2017,8
3114,2020,LAM,BEV,Small,2017,91
3115,2025,LAM,BEV,Small,2017,85
3116,2030,LAM,BEV,Small,2017,47
3127,2020,LAM,FCEV,Small,2017,11
3128,2025,LAM,FCEV,Small,2017,11
3129,2030,LAM,FCEV,Small,2017,6
3166,2020,LAM,ICEV-d,Small,2017,27600
3167,2025,LAM,ICEV-d,Small,2017,25895
3168,2030,LAM,ICEV-d,Small,2017,14301
3179,2020,LAM,ICEV-g,Small,2017,24
3180,2025,LAM,ICEV-g,Small,2017,23
3181,2030,LAM,ICEV-g,Small,2017,12
3244,2020,LAM,ICEV-d,Van,2017,9
3245,2025,LAM,ICEV-d,Van,2017,8
3246,2030,LAM,ICEV-d,Van,2017,4
3270,2020,LAM,BEV,Lower medium,2018,118
3271,2025,LAM,BEV,Lower medium,2018,114
3272,2030,LAM,BEV,Lower medium,2018,77
3283,2020,LAM,FCEV,Lower medium,2018,12
3284,2025,LAM,FCEV,Lower medium,2018,11
3285,2030,LAM,FCEV,Lower medium,2018,7
3322,2020,LAM,ICEV-d,Lower medium,2018,32282
3323,2025,LAM,ICEV-d,Lower medium,2018,31146
3324,2030,LAM,ICEV-d,Lower medium,2018,21131
3335,2020,LAM,ICEV-g,Lower medium,2018,26
3336,2025,LAM,ICEV-g,Lower medium,2018,25
3337,2030,LAM,ICEV-g,Lower medium,2018,17
3348,2020,LAM,BEV,Large,2018,59
3349,2025,LAM,BEV,Large,2018,57
3350,2030,LAM,BEV,Large,2018,39
3361,2020,LAM,FCEV,Large,2018,6
3362,2025,LAM,FCEV,Large,2018,5
3363,2030,LAM,FCEV,Large,2018,4
3400,2020,LAM,ICEV-d,Large,2018,12170
3401,2025,LAM,ICEV-d,Large,2018,11742
3402,2030,LAM,ICEV-d,Large,2018,7966
3413,2020,LAM,ICEV-g,Large,2018,13
3414,2025,LAM,ICEV-g,Large,2018,12
3415,2030,LAM,ICEV-g,Large,2018,8
3426,2020,LAM,BEV,Mini,2018,70
3427,2025,LAM,BEV,Mini,2018,68
3428,2030,LAM,BEV,Mini,2018,46
3439,2020,LAM,FCEV,Mini,2018,7
3440,2025,LAM,FCEV,Mini,2018,7
3441,2030,LAM,FCEV,Mini,2018,4
3478,2020,LAM,ICEV-d,Mini,2018,17250
3479,2025,LAM,ICEV-d,Mini,2018,16644
3480,2030,LAM,ICEV-d,Mini,2018,11291
3491,2020,LAM,ICEV-g,Mini,2018,17
3492,2025,LAM,ICEV-g,Mini,2018,16
3493,2030,LAM,ICEV-g,Mini,2018,11
3504,2020,LAM,BEV,Small,2018,117
