Units,scenario,region,sector,subsector,technology,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2065,2.36658e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2070,1.1055e-08
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2075,4.42292e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2080,2.11671e-09
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2085,8.74489e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2090,3.74077e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,coal gasification,coal gasification,2095,1.13641e-10
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,1975,0.00539996
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,1990,0.140729
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2005,0.428297
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2010,0.468068
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2015,0.772339
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2021,0.922549
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2025,1.02237
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2030,1.18851
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2035,1.46461
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Africa_Western,gas processing,natural gas,natural gas,2040,1.27072
