Units,scenario,region,sector,subsector,technology,output,Year,value
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2085,7.4116918e-08
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2090,2.3465242e-08
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2095,8.003261e-09
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement,cement,2100,2.52503e-09
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2030,0.0753698
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2035,0.2360226
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2040,1.9742441
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2045,6.744139
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2050,9.2802523
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2055,10.3890125
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2060,11.07077509
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2065,11.471109385
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2070,11.75588476
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2075,11.9202199
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2080,11.9651112
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2085,11.9152564
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2090,11.774058199999999
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2095,11.5467868
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Argentina,cement,cement,cement CCS,cement,2100,11.2576966
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,1975,7.36
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,1990,9.45778
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2005,11.5822
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2010,11.6089
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2015,11.6089
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2021,11.6089
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2025,10.5278
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2030,11.255355799999998
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2035,11.660653499999999
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2040,6.89598546
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2045,2.63499047
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2050,0.7605715379
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2055,0.2343257192
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2060,0.04101565754
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2065,0.006324406166
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2070,0.000828632949
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2075,3.7792264e-06
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2080,5.5556273e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2085,1.0843133e-07
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2090,3.0107791000000004e-08
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2095,9.032111e-09
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement,cement,2100,2.840147e-09
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2030,0.00326402
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2035,0.17756547
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2040,2.07735903
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2045,5.51308429
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2050,7.40393322
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2055,8.206388362
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2060,8.679071496999999
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2065,8.965063367199999
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2070,9.18863788
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2075,9.3412418
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2080,9.415230900000001
Mt,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Australia_NZ,cement,cement,cement CCS,cement,2085,9.410056099999998
