Units,scenario,region,sector,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2045,0.1252979760966
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2050,0.1314994008797
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2055,0.1250011825949
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2060,0.1179842884656
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2065,0.1040051520379
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2070,0.0815708114144
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2075,0.06234027112736
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2080,0.049149991993759995
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2085,0.03787653730922
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2090,0.02813700126703
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2095,0.018345681448914
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",Ukraine,biomass,2100,0.015420831292257
