Units,scenario,region,sector,subsector,technology,GHG,Year,value
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2055,3.7099942999999997e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2060,1.8800215e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2065,1.08444206e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2070,6.645826099999999e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2075,3.8812904e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2080,2.30814e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2085,1.32939e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2090,7.12288e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2095,3.59696e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CH4,2100,1.76389e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2010,0.00234287
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2015,0.00914443
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2021,0.00598551
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2025,0.00442061
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2030,0.0051581000000000005
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2035,0.0069104
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2040,0.0036477829999999995
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2045,0.0005312448999999999
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2050,4.7775049e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2055,5.053122e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2060,2.5606521e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2065,1.47704337e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2070,9.0518146e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2075,5.295600609999999e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2080,3.15535782e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2085,1.81318622e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2090,9.70157e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2095,4.89916e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,CO,2100,2.40248e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2010,4.78258e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2015,6.08843e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2021,4.31119e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2025,3.18404e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2030,3.71524e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2035,4.977364e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2040,2.627388e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2045,3.826407e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2050,3.4410942e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2055,3.6396147e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2060,1.8443618e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2065,1.0585508e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2070,6.43156e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2075,3.78587e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2080,2.26436e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2085,1.30417e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2090,6.98776e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2095,3.52872e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,N2O,2100,1.73043e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2010,3.38148e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2015,9.88683e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2021,5.6274e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2025,4.15613e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2030,4.8494899999999995e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2035,6.49696e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2040,3.429536e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2045,4.994603e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2050,4.4916664e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2055,4.750799e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2060,2.4074443e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2065,1.3817289e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2070,8.39511e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2075,4.9417e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2080,2.95567e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2085,1.70234e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2090,9.12113e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2095,4.60605e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NH3,2100,2.25874e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2010,0.000115204
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2015,0.000479183
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2021,0.000359927
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2025,0.000265825
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2030,0.000310172
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2035,0.00041554360000000003
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2040,0.0002193521
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2045,3.1945371e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2050,2.8728580999999997e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2055,3.0385986e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2060,1.5397999e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2065,8.881915599999999e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2070,5.4431358e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2075,3.1607e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2080,1.89044e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2085,1.08881e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2090,5.83385e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2095,2.94602e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NMVOC,2100,1.44468e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2010,0.0245775
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2015,0.0327738
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2021,0.0219576
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2025,0.0162168
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2030,0.0189223
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2035,0.02535046
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2040,0.013381744000000001
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2045,0.0019488431
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2050,0.00017526097999999999
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2055,1.853716e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2060,9.393612e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2065,5.4184655000000005e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2070,3.3206119e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2075,1.94266126e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2080,1.15752461e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2085,6.654442239999999e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2090,3.56147872e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2095,1.79723e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,NOx,2100,8.81336e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2010,6.3498e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2015,1.99829e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2021,3.21318e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2025,2.3731e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2030,2.769009e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2035,3.709682e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2040,1.958226e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2045,2.8518553000000002e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2050,2.5646845e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2055,2.7126502e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2060,1.3746186e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2065,7.72938e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2070,4.79351e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2075,2.82165e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2080,1.68765e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2085,9.72016e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2090,5.20805e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2095,2.63e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,OC,2100,1.28971e-10
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2010,0.000483697
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2015,0.000102599
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2021,0.000358307
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2025,0.000264628
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2030,0.000308776
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2035,0.0004136732
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2040,0.00021836500000000001
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2045,3.1801511e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2050,2.8599241e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2055,3.0249232e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2060,1.5328652000000002e-07
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2065,8.8419281e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2070,5.4186242e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2075,3.14647e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2080,1.88193e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2085,1.08391e-08
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2090,5.80759e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2095,2.93275e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with DRI,EAF with DRI,SO2_1,2100,1.43818e-09
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,1975,0.000369409
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,1990,2.45502e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2005,0.00278608
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2010,0.00104482
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2015,4.39171e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2021,4.6076e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2025,1.73783e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2030,1.250418e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2035,9.975620000000001e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2040,9.882836e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2045,8.651313e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2050,7.643676e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2055,6.802435e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2060,6.096915e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2065,5.394902e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2070,4.747299e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2075,4.165055e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2080,3.6176419999999998e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2085,3.096364e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2090,2.5919270000000002e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2095,2.118239e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,BC,2100,1.703174e-06
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,1975,0.00268344
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,1990,0.00133345
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2005,0.00113486
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2010,0.000572232
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2015,0.000443004
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2021,0.000208375
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2025,0.000153989
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2030,0.0001579205
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2035,0.0001574523
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2040,0.0001840813
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2045,0.00018474655
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2050,0.0001836217
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2055,0.0001824812
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2060,0.00018103930000000002
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2065,0.0001759893
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2070,0.0001684073
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2075,0.0001595349
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2080,0.0001490839
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2085,0.0001370874
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2090,0.0001231393
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2095,0.00010775128
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CH4,2100,9.247291e-05
Tg,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",USA,iron and steel,EAF with scrap,EAF with scrap,CO,1975,0.00291398
