Units,scenario,region,sector,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2050,0.878211
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2055,1.02731
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2060,1.15133
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2065,1.25449
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2070,1.538
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2075,1.6822
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2080,1.80954
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2085,1.88333
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2090,1.92263
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2095,1.95006
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_III,electricity,2100,1.7931
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,1990,0.268825
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2005,0.34819
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2010,0.3271
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2015,0.325758
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2021,0.345337
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2025,0.335655
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2030,0.319126
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2035,0.296061
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2040,0.265097
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2045,0.226244
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2050,0.18184
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2055,0.138587
EJ,"GCAM_SSP2,date=2025-4-8T10:48:46-06:00",EU-12,electricity,nuclear,Gen_II_LWR,electricity,2060,0.0998193
