,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
93991,2040,2034,EUR,BEV,26t,210
93992,2045,2034,EUR,BEV,26t,162
94000,2035,2034,EUR,FCEV,26t,223
94001,2040,2034,EUR,FCEV,26t,219
94002,2045,2034,EUR,FCEV,26t,169
94010,2035,2034,EUR,ICEV-d,26t,21896
94011,2040,2034,EUR,ICEV-d,26t,21503
94012,2045,2034,EUR,ICEV-d,26t,16641
94020,2035,2034,EUR,ICEV-g,26t,379
94021,2040,2034,EUR,ICEV-g,26t,372
94022,2045,2034,EUR,ICEV-g,26t,288
94110,2035,2034,EUR,BEV,40t,1236
94111,2040,2034,EUR,BEV,40t,1214
94112,2045,2034,EUR,BEV,40t,940
94120,2035,2034,EUR,FCEV,40t,1360
94121,2040,2034,EUR,FCEV,40t,1336
94122,2045,2034,EUR,FCEV,40t,1034
94130,2035,2034,EUR,ICEV-d,40t,70206
94131,2040,2034,EUR,ICEV-d,40t,68945
94132,2045,2034,EUR,ICEV-d,40t,53356
94140,2035,2034,EUR,ICEV-g,40t,1499
94141,2040,2034,EUR,ICEV-g,40t,1472
94142,2045,2034,EUR,ICEV-g,40t,1139
94504,2040,2035,EUR,ICEV-d,3.5t,2449
94505,2045,2035,EUR,ICEV-d,3.5t,2072
94506,2050,2035,EUR,ICEV-d,3.5t,313
94522,2040,2035,EUR,BEV,26t,444
94523,2045,2035,EUR,BEV,26t,376
94531,2040,2035,EUR,FCEV,26t,500
94532,2045,2035,EUR,FCEV,26t,423
94540,2040,2035,EUR,ICEV-d,26t,26143
94541,2045,2035,EUR,ICEV-d,26t,22117
94542,2050,2035,EUR,ICEV-d,26t,3342
94549,2040,2035,EUR,ICEV-g,26t,581
94550,2045,2035,EUR,ICEV-g,26t,492
94558,2040,2035,EUR,BEV,26t,239
94559,2045,2035,EUR,BEV,26t,202
94567,2040,2035,EUR,FCEV,26t,257
94568,2045,2035,EUR,FCEV,26t,218
94576,2040,2035,EUR,ICEV-d,26t,22488
94577,2045,2035,EUR,ICEV-d,26t,19024
94578,2050,2035,EUR,ICEV-d,26t,2875
94585,2040,2035,EUR,ICEV-g,26t,419
94586,2045,2035,EUR,ICEV-g,26t,355
94666,2040,2035,EUR,BEV,40t,1369
94667,2045,2035,EUR,BEV,40t,1158
94668,2050,2035,EUR,BEV,40t,175
94675,2040,2035,EUR,FCEV,40t,1553
94676,2045,2035,EUR,FCEV,40t,1314
94677,2050,2035,EUR,FCEV,40t,198
94684,2040,2035,EUR,ICEV-d,40t,70075
94685,2045,2035,EUR,ICEV-d,40t,59281
94686,2050,2035,EUR,ICEV-d,40t,8958
94693,2040,2035,EUR,ICEV-g,40t,1641
94694,2045,2035,EUR,ICEV-g,40t,1388
94695,2050,2035,EUR,ICEV-g,40t,209
95026,2040,2036,EUR,ICEV-d,3.5t,2539
95027,2045,2036,EUR,ICEV-d,3.5t,2284
95028,2050,2036,EUR,ICEV-d,3.5t,875
95044,2040,2036,EUR,BEV,26t,521
95045,2045,2036,EUR,BEV,26t,468
95046,2050,2036,EUR,BEV,26t,179
95053,2040,2036,EUR,FCEV,26t,582
95054,2045,2036,EUR,FCEV,26t,523
95055,2050,2036,EUR,FCEV,26t,200
95062,2040,2036,EUR,ICEV-d,26t,27011
95063,2045,2036,EUR,ICEV-d,26t,24299
95064,2050,2036,EUR,ICEV-d,26t,9316
95071,2040,2036,EUR,ICEV-g,26t,643
95072,2045,2036,EUR,ICEV-g,26t,578
95073,2050,2036,EUR,ICEV-g,26t,221
95080,2040,2036,EUR,BEV,26t,278
95081,2045,2036,EUR,BEV,26t,250
95089,2040,2036,EUR,FCEV,26t,298
95090,2045,2036,EUR,FCEV,26t,268
95091,2050,2036,EUR,FCEV,26t,103
95098,2040,2036,EUR,ICEV-d,26t,23191
95099,2045,2036,EUR,ICEV-d,26t,20861
95100,2050,2036,EUR,ICEV-d,26t,7999
95107,2040,2036,EUR,ICEV-g,26t,463
95108,2045,2036,EUR,ICEV-g,26t,417
95109,2050,2036,EUR,ICEV-g,26t,159
95188,2040,2036,EUR,BEV,40t,1611
95189,2045,2036,EUR,BEV,40t,1449
95190,2050,2036,EUR,BEV,40t,555
95197,2040,2036,EUR,FCEV,40t,1813
95198,2045,2036,EUR,FCEV,40t,1631
95199,2050,2036,EUR,FCEV,40t,625
95206,2040,2036,EUR,ICEV-d,40t,72584
95207,2045,2036,EUR,ICEV-d,40t,65294
95208,2050,2036,EUR,ICEV-d,40t,25035
95215,2040,2036,EUR,ICEV-g,40t,1819
95216,2045,2036,EUR,ICEV-g,40t,1637
95217,2050,2036,EUR,ICEV-g,40t,627
95548,2040,2037,EUR,ICEV-d,3.5t,2565
95549,2045,2037,EUR,ICEV-d,3.5t,2406
95550,2050,2037,EUR,ICEV-d,3.5t,1329
95566,2040,2037,EUR,BEV,26t,588
95567,2045,2037,EUR,BEV,26t,552
95568,2050,2037,EUR,BEV,26t,304
95575,2040,2037,EUR,FCEV,26t,652
95576,2045,2037,EUR,FCEV,26t,612
95577,2050,2037,EUR,FCEV,26t,338
95584,2040,2037,EUR,ICEV-d,26t,27204
95585,2045,2037,EUR,ICEV-d,26t,25525
95586,2050,2037,EUR,ICEV-d,26t,14095
95593,2040,2037,EUR,ICEV-g,26t,691
95594,2045,2037,EUR,ICEV-g,26t,648
95595,2050,2037,EUR,ICEV-g,26t,358
95602,2040,2037,EUR,BEV,26t,313
95603,2045,2037,EUR,BEV,26t,293
95604,2050,2037,EUR,BEV,26t,162
95611,2040,2037,EUR,FCEV,26t,334
95612,2045,2037,EUR,FCEV,26t,313
95613,2050,2037,EUR,FCEV,26t,173
95620,2040,2037,EUR,ICEV-d,26t,23312
95621,2045,2037,EUR,ICEV-d,26t,21872
95622,2050,2037,EUR,ICEV-d,26t,12079
95629,2040,2037,EUR,ICEV-g,26t,497
95630,2045,2037,EUR,ICEV-g,26t,466
95631,2050,2037,EUR,ICEV-g,26t,257
95710,2040,2037,EUR,BEV,40t,1824
95711,2045,2037,EUR,BEV,40t,1712
95712,2050,2037,EUR,BEV,40t,945
95719,2040,2037,EUR,FCEV,40t,2039
95720,2045,2037,EUR,FCEV,40t,1913
95721,2050,2037,EUR,FCEV,40t,1056
95728,2040,2037,EUR,ICEV-d,40t,73289
95729,2045,2037,EUR,ICEV-d,40t,68763
95730,2050,2037,EUR,ICEV-d,40t,37974
95737,2040,2037,EUR,ICEV-g,40t,1960
95738,2045,2037,EUR,ICEV-g,40t,1838
95739,2050,2037,EUR,ICEV-g,40t,1015
96070,2040,2038,EUR,ICEV-d,3.5t,2571
96071,2045,2038,EUR,ICEV-d,3.5t,2481
96072,2050,2038,EUR,ICEV-d,3.5t,1683
96088,2040,2038,EUR,BEV,26t,652
96089,2045,2038,EUR,BEV,26t,629
96090,2050,2038,EUR,BEV,26t,427
96097,2040,2038,EUR,FCEV,26t,720
96098,2045,2038,EUR,FCEV,26t,694
96099,2050,2038,EUR,FCEV,26t,471
96106,2040,2038,EUR,ICEV-d,26t,27197
96107,2045,2038,EUR,ICEV-d,26t,26241
96108,2050,2038,EUR,ICEV-d,26t,17802
96115,2040,2038,EUR,ICEV-g,26t,734
96116,2045,2038,EUR,ICEV-g,26t,709
96117,2050,2038,EUR,ICEV-g,26t,481
96124,2040,2038,EUR,BEV,26t,346
96125,2045,2038,EUR,BEV,26t,333
96126,2050,2038,EUR,BEV,26t,226
96133,2040,2038,EUR,FCEV,26t,368
96134,2045,2038,EUR,FCEV,26t,355
96135,2050,2038,EUR,FCEV,26t,240
96142,2040,2038,EUR,ICEV-d,26t,23259
96143,2045,2038,EUR,ICEV-d,26t,22442
96144,2050,2038,EUR,ICEV-d,26t,15225
96151,2040,2038,EUR,ICEV-g,26t,528
96152,2045,2038,EUR,ICEV-g,26t,509
96153,2050,2038,EUR,ICEV-g,26t,345
96214,2040,2038,EUR,ICEV-d,26t,104
96232,2040,2038,EUR,BEV,40t,2030
96233,2045,2038,EUR,BEV,40t,1959
96234,2050,2038,EUR,BEV,40t,1329
96241,2040,2038,EUR,FCEV,40t,2255
96242,2045,2038,EUR,FCEV,40t,2176
96243,2050,2038,EUR,FCEV,40t,1476
96250,2040,2038,EUR,ICEV-d,40t,73455
96251,2045,2038,EUR,ICEV-d,40t,70873
96252,2050,2038,EUR,ICEV-d,40t,48082
96259,2040,2038,EUR,ICEV-g,40t,2088
96260,2045,2038,EUR,ICEV-g,40t,2015
96261,2050,2038,EUR,ICEV-g,40t,1367
96583,2040,2039,EUR,FCEV,3.5t,106
96584,2045,2039,EUR,FCEV,3.5t,104
96592,2040,2039,EUR,ICEV-d,3.5t,2574
96593,2045,2039,EUR,ICEV-d,3.5t,2527
96594,2050,2039,EUR,ICEV-d,3.5t,1956
96610,2040,2039,EUR,BEV,26t,717
96611,2045,2039,EUR,BEV,26t,704
96612,2050,2039,EUR,BEV,26t,544
96619,2040,2039,EUR,FCEV,26t,787
96620,2045,2039,EUR,FCEV,26t,772
96621,2050,2039,EUR,FCEV,26t,598
96628,2040,2039,EUR,ICEV-d,26t,27142
96629,2045,2039,EUR,ICEV-d,26t,26652
96630,2050,2039,EUR,ICEV-d,26t,20625
96637,2040,2039,EUR,ICEV-g,26t,777
96638,2045,2039,EUR,ICEV-g,26t,763
96639,2050,2039,EUR,ICEV-g,26t,591
96646,2040,2039,EUR,BEV,26t,378
96647,2045,2039,EUR,BEV,26t,372
96648,2050,2039,EUR,BEV,26t,287
96655,2040,2039,EUR,FCEV,26t,401
96656,2045,2039,EUR,FCEV,26t,394
96657,2050,2039,EUR,FCEV,26t,305
96664,2040,2039,EUR,ICEV-d,26t,23166
96665,2045,2039,EUR,ICEV-d,26t,22748
96666,2050,2039,EUR,ICEV-d,26t,17604
96673,2040,2039,EUR,ICEV-g,26t,558
96674,2045,2039,EUR,ICEV-g,26t,548
96675,2050,2039,EUR,ICEV-g,26t,424
96736,2040,2039,EUR,ICEV-d,26t,108
96737,2045,2039,EUR,ICEV-d,26t,106
96754,2040,2039,EUR,BEV,40t,2236
96755,2045,2039,EUR,BEV,40t,2196
96756,2050,2039,EUR,BEV,40t,1699
96763,2040,2039,EUR,FCEV,40t,2470
96764,2045,2039,EUR,FCEV,40t,2426
96765,2050,2039,EUR,FCEV,40t,1877
96772,2040,2039,EUR,ICEV-d,40t,73495
96773,2045,2039,EUR,ICEV-d,40t,72168
96774,2050,2039,EUR,ICEV-d,40t,55848
96781,2040,2039,EUR,ICEV-g,40t,2215
96782,2045,2039,EUR,ICEV-g,40t,2175
96783,2050,2039,EUR,ICEV-g,40t,1683
97092,2045,2040,EUR,BEV,3.5t,104
97100,2045,2040,EUR,FCEV,3.5t,114
97108,2045,2040,EUR,ICEV-d,3.5t,2550
97109,2050,2040,EUR,ICEV-d,3.5t,2157
97110,2055,2040,EUR,ICEV-d,3.5t,326
97124,2045,2040,EUR,BEV,26t,774
97125,2050,2040,EUR,BEV,26t,655
97132,2045,2040,EUR,FCEV,26t,846
97133,2050,2040,EUR,FCEV,26t,715
97134,2055,2040,EUR,FCEV,26t,108
97140,2045,2040,EUR,ICEV-d,26t,26811
97141,2050,2040,EUR,ICEV-d,26t,22680
97142,2055,2040,EUR,ICEV-d,26t,3427
97148,2045,2040,EUR,ICEV-g,26t,812
97149,2050,2040,EUR,ICEV-g,26t,687
97150,2055,2040,EUR,ICEV-g,26t,103
97156,2045,2040,EUR,BEV,26t,408
97157,2050,2040,EUR,BEV,26t,345
97164,2045,2040,EUR,FCEV,26t,431
97165,2050,2040,EUR,FCEV,26t,364
97172,2045,2040,EUR,ICEV-d,26t,22837
97173,2050,2040,EUR,ICEV-d,26t,19319
97174,2055,2040,EUR,ICEV-d,26t,2919
97180,2045,2040,EUR,ICEV-g,26t,582
97181,2050,2040,EUR,ICEV-g,26t,493
97236,2045,2040,EUR,ICEV-d,26t,111
97252,2045,2040,EUR,BEV,40t,2420
97253,2050,2040,EUR,BEV,40t,2047
97254,2055,2040,EUR,BEV,40t,309
97260,2045,2040,EUR,FCEV,40t,2661
97261,2050,2040,EUR,FCEV,40t,2251
97262,2055,2040,EUR,FCEV,40t,340
97268,2045,2040,EUR,ICEV-d,40t,72784
97269,2050,2040,EUR,ICEV-d,40t,61571
97270,2055,2040,EUR,ICEV-d,40t,9304
97276,2045,2040,EUR,ICEV-g,40t,2319
97277,2050,2040,EUR,ICEV-g,40t,1962
97278,2055,2040,EUR,ICEV-g,40t,296
97556,2045,2041,EUR,BEV,3.5t,118
97557,2050,2041,EUR,BEV,3.5t,106
97564,2045,2041,EUR,FCEV,3.5t,128
97565,2050,2041,EUR,FCEV,3.5t,115
97572,2045,2041,EUR,ICEV-d,3.5t,2547
97573,2050,2041,EUR,ICEV-d,3.5t,2291
97574,2055,2041,EUR,ICEV-d,3.5t,878
97588,2045,2041,EUR,BEV,26t,878
97589,2050,2041,EUR,BEV,26t,790
97590,2055,2041,EUR,BEV,26t,302
97596,2045,2041,EUR,FCEV,26t,951
97597,2050,2041,EUR,FCEV,26t,856
97598,2055,2041,EUR,FCEV,26t,328
97604,2045,2041,EUR,ICEV-d,26t,26593
97605,2050,2041,EUR,ICEV-d,26t,23921
97606,2055,2041,EUR,ICEV-d,26t,9171
97612,2045,2041,EUR,ICEV-g,26t,855
97613,2050,2041,EUR,ICEV-g,26t,769
97614,2055,2041,EUR,ICEV-g,26t,294
97620,2045,2041,EUR,BEV,26t,459
97621,2050,2041,EUR,BEV,26t,413
97622,2055,2041,EUR,BEV,26t,158
97628,2045,2041,EUR,FCEV,26t,483
97629,2050,2041,EUR,FCEV,26t,435
97630,2055,2041,EUR,FCEV,26t,166
97636,2045,2041,EUR,ICEV-d,26t,22685
97637,2050,2041,EUR,ICEV-d,26t,20406
97638,2055,2041,EUR,ICEV-d,26t,7823
97644,2045,2041,EUR,ICEV-g,26t,612
97645,2050,2041,EUR,ICEV-g,26t,551
97646,2055,2041,EUR,ICEV-g,26t,211
97700,2045,2041,EUR,ICEV-d,26t,117
97701,2050,2041,EUR,ICEV-d,26t,106
97716,2045,2041,EUR,BEV,40t,2759
97717,2050,2041,EUR,BEV,40t,2482
97718,2055,2041,EUR,BEV,40t,951
97724,2045,2041,EUR,FCEV,40t,3005
97725,2050,2041,EUR,FCEV,40t,2703
97726,2055,2041,EUR,FCEV,40t,1036
97732,2045,2041,EUR,ICEV-d,40t,72321
97733,2050,2041,EUR,ICEV-d,40t,65055
97734,2055,2041,EUR,ICEV-d,40t,24943
97740,2045,2041,EUR,ICEV-g,40t,2448
97741,2050,2041,EUR,ICEV-g,40t,2202
97742,2055,2041,EUR,ICEV-g,40t,844
98020,2045,2042,EUR,BEV,3.5t,132
98021,2050,2042,EUR,BEV,3.5t,124
98028,2045,2042,EUR,FCEV,3.5t,143
98029,2050,2042,EUR,FCEV,3.5t,134
98036,2045,2042,EUR,ICEV-d,3.5t,2549
98037,2050,2042,EUR,ICEV-d,3.5t,2391
98038,2055,2042,EUR,ICEV-d,3.5t,1320
98052,2045,2042,EUR,BEV,26t,985
98053,2050,2042,EUR,BEV,26t,924
98054,2055,2042,EUR,BEV,26t,510
98060,2045,2042,EUR,FCEV,26t,1060
98061,2050,2042,EUR,FCEV,26t,995
98062,2055,2042,EUR,FCEV,26t,549
98068,2045,2042,EUR,ICEV-d,26t,26434
98069,2050,2042,EUR,ICEV-d,26t,24800
98070,2055,2042,EUR,ICEV-d,26t,13694
98076,2045,2042,EUR,ICEV-g,26t,900
98077,2050,2042,EUR,ICEV-g,26t,844
98078,2055,2042,EUR,ICEV-g,26t,466
98084,2045,2042,EUR,BEV,26t,513
98085,2050,2042,EUR,BEV,26t,481
98086,2055,2042,EUR,BEV,26t,265
98092,2045,2042,EUR,FCEV,26t,537
98093,2050,2042,EUR,FCEV,26t,504
98094,2055,2042,EUR,FCEV,26t,278
98100,2045,2042,EUR,ICEV-d,26t,22583
98101,2050,2042,EUR,ICEV-d,26t,21187
98102,2055,2042,EUR,ICEV-d,26t,11700
98108,2045,2042,EUR,ICEV-g,26t,644
98109,2050,2042,EUR,ICEV-g,26t,604
98110,2055,2042,EUR,ICEV-g,26t,333
98164,2045,2042,EUR,ICEV-d,26t,124
98165,2050,2042,EUR,ICEV-d,26t,116
98180,2045,2042,EUR,BEV,40t,3109
98181,2050,2042,EUR,BEV,40t,2916
98182,2055,2042,EUR,BEV,40t,1610
98188,2045,2042,EUR,FCEV,40t,3359
98189,2050,2042,EUR,FCEV,40t,3151
98190,2055,2042,EUR,FCEV,40t,1740
98196,2045,2042,EUR,ICEV-d,40t,72017
98197,2050,2042,EUR,ICEV-d,40t,67567
98198,2055,2042,EUR,ICEV-d,40t,37312
98204,2045,2042,EUR,ICEV-g,40t,2583
98205,2050,2042,EUR,ICEV-g,40t,2423
98206,2055,2042,EUR,ICEV-g,40t,1338
98484,2045,2043,EUR,BEV,3.5t,147
98485,2050,2043,EUR,BEV,3.5t,142
98492,2045,2043,EUR,FCEV,3.5t,158
98493,2050,2043,EUR,FCEV,3.5t,153
98494,2055,2043,EUR,FCEV,3.5t,104
98500,2045,2043,EUR,ICEV-d,3.5t,2558
98501,2050,2043,EUR,ICEV-d,3.5t,2468
98502,2055,2043,EUR,ICEV-d,3.5t,1674
98516,2045,2043,EUR,BEV,26t,1097
98517,2050,2043,EUR,BEV,26t,1058
98518,2055,2043,EUR,BEV,26t,718
98524,2045,2043,EUR,FCEV,26t,1173
98525,2050,2043,EUR,FCEV,26t,1132
98526,2055,2043,EUR,FCEV,26t,768
98532,2045,2043,EUR,ICEV-d,26t,26345
98533,2050,2043,EUR,ICEV-d,26t,25417
98534,2055,2043,EUR,ICEV-d,26t,17241
98540,2045,2043,EUR,ICEV-g,26t,947
98541,2050,2043,EUR,ICEV-g,26t,914
98542,2055,2043,EUR,ICEV-g,26t,620
98548,2045,2043,EUR,BEV,26t,568
98549,2050,2043,EUR,BEV,26t,548
98550,2055,2043,EUR,BEV,26t,372
98556,2045,2043,EUR,FCEV,26t,594
98557,2050,2043,EUR,FCEV,26t,573
98558,2055,2043,EUR,FCEV,26t,388
98564,2045,2043,EUR,ICEV-d,26t,22540
98565,2050,2043,EUR,ICEV-d,26t,21747
98566,2055,2043,EUR,ICEV-d,26t,14753
98572,2045,2043,EUR,ICEV-g,26t,677
98573,2050,2043,EUR,ICEV-g,26t,653
98574,2055,2043,EUR,ICEV-g,26t,443
98628,2045,2043,EUR,ICEV-d,26t,131
98629,2050,2043,EUR,ICEV-d,26t,126
98644,2045,2043,EUR,BEV,40t,3472
98645,2050,2043,EUR,BEV,40t,3350
98646,2055,2043,EUR,BEV,40t,2272
98652,2045,2043,EUR,FCEV,40t,3727
98653,2050,2043,EUR,FCEV,40t,3596
98654,2055,2043,EUR,FCEV,40t,2439
98660,2045,2043,EUR,ICEV-d,40t,71903
98661,2050,2043,EUR,ICEV-d,40t,69373
98662,2055,2043,EUR,ICEV-d,40t,47062
98668,2045,2043,EUR,ICEV-g,40t,2727
98669,2050,2043,EUR,ICEV-g,40t,2631
98670,2055,2043,EUR,ICEV-g,40t,1785
98948,2045,2044,EUR,BEV,3.5t,162
98949,2050,2044,EUR,BEV,3.5t,159
98950,2055,2044,EUR,BEV,3.5t,123
98956,2045,2044,EUR,FCEV,3.5t,174
98957,2050,2044,EUR,FCEV,3.5t,171
98958,2055,2044,EUR,FCEV,3.5t,132
98964,2045,2044,EUR,ICEV-d,3.5t,2563
98965,2050,2044,EUR,ICEV-d,3.5t,2517
98966,2055,2044,EUR,ICEV-d,3.5t,1947
98980,2045,2044,EUR,BEV,26t,1208
98981,2050,2044,EUR,BEV,26t,1186
98982,2055,2044,EUR,BEV,26t,918
98988,2045,2044,EUR,FCEV,26t,1286
98989,2050,2044,EUR,FCEV,26t,1263
98990,2055,2044,EUR,FCEV,26t,977
98996,2045,2044,EUR,ICEV-d,26t,26207
98997,2050,2044,EUR,ICEV-d,26t,25732
98998,2055,2044,EUR,ICEV-d,26t,19911
99004,2045,2044,EUR,ICEV-g,26t,994
99005,2050,2044,EUR,ICEV-g,26t,976
99006,2055,2044,EUR,ICEV-g,26t,755
99012,2045,2044,EUR,BEV,26t,624
99013,2050,2044,EUR,BEV,26t,612
99014,2055,2044,EUR,BEV,26t,474
99020,2045,2044,EUR,FCEV,26t,650
99021,2050,2044,EUR,FCEV,26t,638
99022,2055,2044,EUR,FCEV,26t,493
99028,2045,2044,EUR,ICEV-d,26t,22457
99029,2050,2044,EUR,ICEV-d,26t,22051
99030,2055,2044,EUR,ICEV-d,26t,17064
99036,2045,2044,EUR,ICEV-g,26t,710
99037,2050,2044,EUR,ICEV-g,26t,697
99038,2055,2044,EUR,ICEV-g,26t,539
99092,2045,2044,EUR,ICEV-d,26t,138
99093,2050,2044,EUR,ICEV-d,26t,135
99094,2055,2044,EUR,ICEV-d,26t,104
99108,2045,2044,EUR,BEV,40t,3835
99109,2050,2044,EUR,BEV,40t,3766
99110,2055,2044,EUR,BEV,40t,2914
99116,2045,2044,EUR,FCEV,40t,4095
99117,2050,2044,EUR,FCEV,40t,4020
99118,2055,2044,EUR,FCEV,40t,3111
99124,2045,2044,EUR,ICEV-d,40t,71659
99125,2050,2044,EUR,ICEV-d,40t,70362
99126,2055,2044,EUR,ICEV-d,40t,54448
99132,2045,2044,EUR,ICEV-g,40t,2869
99133,2050,2044,EUR,ICEV-g,40t,2817
99134,2055,2044,EUR,ICEV-g,40t,2180
99408,2050,2045,EUR,BEV,3.5t,176
99409,2055,2045,EUR,BEV,3.5t,149
99415,2050,2045,EUR,FCEV,3.5t,188
99416,2055,2045,EUR,FCEV,3.5t,159
99422,2050,2045,EUR,ICEV-d,3.5t,2545
99423,2055,2045,EUR,ICEV-d,3.5t,2153
99424,2060,2045,EUR,ICEV-d,3.5t,325
99436,2050,2045,EUR,BEV,26t,1309
99437,2055,2045,EUR,BEV,26t,1108
99438,2060,2045,EUR,BEV,26t,167
99443,2050,2045,EUR,FCEV,26t,1388
99444,2055,2045,EUR,FCEV,26t,1174
99445,2060,2045,EUR,FCEV,26t,177
99450,2050,2045,EUR,ICEV-d,26t,25841
99451,2055,2045,EUR,ICEV-d,26t,21858
99452,2060,2045,EUR,ICEV-d,26t,3302
99457,2050,2045,EUR,ICEV-g,26t,1032
99458,2055,2045,EUR,ICEV-g,26t,873
99459,2060,2045,EUR,ICEV-g,26t,132
99464,2050,2045,EUR,BEV,26t,674
99465,2055,2045,EUR,BEV,26t,570
99471,2050,2045,EUR,FCEV,26t,700
99472,2055,2045,EUR,FCEV,26t,592
99478,2050,2045,EUR,ICEV-d,26t,22180
99479,2055,2045,EUR,ICEV-d,26t,18762
99480,2060,2045,EUR,ICEV-d,26t,2835
99485,2050,2045,EUR,ICEV-g,26t,737
99486,2055,2045,EUR,ICEV-g,26t,623
99534,2050,2045,EUR,ICEV-d,26t,143
99535,2055,2045,EUR,ICEV-d,26t,121
99548,2050,2045,EUR,BEV,40t,4168
99549,2055,2045,EUR,BEV,40t,3525
99550,2060,2045,EUR,BEV,40t,532
99555,2050,2045,EUR,FCEV,40t,4428
99556,2055,2045,EUR,FCEV,40t,3746
99557,2060,2045,EUR,FCEV,40t,566
99562,2050,2045,EUR,ICEV-d,40t,70792
99563,2055,2045,EUR,ICEV-d,40t,59883
99564,2060,2045,EUR,ICEV-d,40t,9049
99569,2050,2045,EUR,ICEV-g,40t,2986
99570,2055,2045,EUR,ICEV-g,40t,2526
99571,2060,2045,EUR,ICEV-g,40t,381
99814,2050,2046,EUR,BEV,3.5t,196
99815,2055,2046,EUR,BEV,3.5t,176
99821,2050,2046,EUR,FCEV,3.5t,209
99822,2055,2046,EUR,FCEV,3.5t,188
99828,2050,2046,EUR,ICEV-d,3.5t,2536
99829,2055,2046,EUR,ICEV-d,3.5t,2281
99830,2060,2046,EUR,ICEV-d,3.5t,874
99842,2050,2046,EUR,BEV,26t,1478
99843,2055,2046,EUR,BEV,26t,1329
99844,2060,2046,EUR,BEV,26t,509
99849,2050,2046,EUR,FCEV,26t,1558
99850,2055,2046,EUR,FCEV,26t,1401
99851,2060,2046,EUR,FCEV,26t,537
99856,2050,2046,EUR,ICEV-d,26t,25825
99857,2055,2046,EUR,ICEV-d,26t,23227
99858,2060,2046,EUR,ICEV-d,26t,8905
99863,2050,2046,EUR,ICEV-g,26t,1077
99864,2055,2046,EUR,ICEV-g,26t,969
99865,2060,2046,EUR,ICEV-g,26t,371
99870,2050,2046,EUR,BEV,26t,751
99871,2055,2046,EUR,BEV,26t,676
99872,2060,2046,EUR,BEV,26t,259
99877,2050,2046,EUR,FCEV,26t,778
99878,2055,2046,EUR,FCEV,26t,700
99879,2060,2046,EUR,FCEV,26t,268
99884,2050,2046,EUR,ICEV-d,26t,22048
99885,2055,2046,EUR,ICEV-d,26t,19832
99886,2060,2046,EUR,ICEV-d,26t,7603
99891,2050,2046,EUR,ICEV-g,26t,764
99892,2055,2046,EUR,ICEV-g,26t,687
99893,2060,2046,EUR,ICEV-g,26t,263
99940,2050,2046,EUR,ICEV-d,26t,156
99941,2055,2046,EUR,ICEV-d,26t,140
99954,2050,2046,EUR,BEV,40t,4736
99955,2055,2046,EUR,BEV,40t,4260
99956,2060,2046,EUR,BEV,40t,1633
99961,2050,2046,EUR,FCEV,40t,5003
99962,2055,2046,EUR,FCEV,40t,4501
99963,2060,2046,EUR,FCEV,40t,1725
99968,2050,2046,EUR,ICEV-d,40t,71028
99969,2055,2046,EUR,ICEV-d,40t,63889
99970,2060,2046,EUR,ICEV-d,40t,24495
99975,2050,2046,EUR,ICEV-g,40t,3130
99976,2055,2046,EUR,ICEV-g,40t,2815
99977,2060,2046,EUR,ICEV-g,40t,1079
100220,2050,2047,EUR,BEV,3.5t,215
100221,2055,2047,EUR,BEV,3.5t,202
100222,2060,2047,EUR,BEV,3.5t,111
100227,2050,2047,EUR,FCEV,3.5t,229
100228,2055,2047,EUR,FCEV,3.5t,214
100229,2060,2047,EUR,FCEV,3.5t,118
100234,2050,2047,EUR,ICEV-d,3.5t,2513
100235,2055,2047,EUR,ICEV-d,3.5t,2357
100236,2060,2047,EUR,ICEV-d,3.5t,1302
100248,2050,2047,EUR,BEV,26t,1643
100249,2055,2047,EUR,BEV,26t,1541
100250,2060,2047,EUR,BEV,26t,851
100255,2050,2047,EUR,FCEV,26t,1725
100256,2055,2047,EUR,FCEV,26t,1618
100257,2060,2047,EUR,FCEV,26t,893
100262,2050,2047,EUR,ICEV-d,26t,25666
100263,2055,2047,EUR,ICEV-d,26t,24078
100264,2060,2047,EUR,ICEV-d,26t,13295
100269,2050,2047,EUR,ICEV-g,26t,1117
100270,2055,2047,EUR,ICEV-g,26t,1048
100271,2060,2047,EUR,ICEV-g,26t,578
100276,2050,2047,EUR,BEV,26t,827
100277,2055,2047,EUR,BEV,26t,776
100278,2060,2047,EUR,BEV,26t,428
100283,2050,2047,EUR,FCEV,26t,854
100284,2055,2047,EUR,FCEV,26t,802
100285,2060,2047,EUR,FCEV,26t,442
100290,2050,2047,EUR,ICEV-d,26t,21792
100291,2055,2047,EUR,ICEV-d,26t,20445
100292,2060,2047,EUR,ICEV-d,26t,11290
100297,2050,2047,EUR,ICEV-g,26t,787
100298,2055,2047,EUR,ICEV-g,26t,739
100299,2060,2047,EUR,ICEV-g,26t,408
100346,2050,2047,EUR,ICEV-d,26t,168
100347,2055,2047,EUR,ICEV-d,26t,158
100360,2050,2047,EUR,BEV,40t,5294
100361,2055,2047,EUR,BEV,40t,4967
100362,2060,2047,EUR,BEV,40t,2742
100367,2050,2047,EUR,FCEV,40t,5567
100368,2055,2047,EUR,FCEV,40t,5223
100369,2060,2047,EUR,FCEV,40t,2884
100374,2050,2047,EUR,ICEV-d,40t,70881
100375,2055,2047,EUR,ICEV-d,40t,66498
