Units,scenario,region,subsector,technology,output,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2050,0.000236987
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2055,0.000170756
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2060,0.000103988
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2065,6.16888e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2070,3.00587e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2075,1.37426e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2080,5.59594e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2085,2.68128e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2090,1.01298e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2095,3.97429e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (CC),electricity,2100,1.84032e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,1990,0.126201
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2005,0.219858
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2010,0.214515
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2015,0.210523
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2021,0.125097
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2025,0.107927
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2030,0.0987963
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2035,0.0952431
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2040,0.0351233
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2045,0.00842604
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2050,0.00269394
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2055,0.00114823
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2060,0.000505251
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2065,0.000113036
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2070,1.94444e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2075,5.87054e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2080,5.04608e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2085,8.66195e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2090,2.78668e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2095,1.03974e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,refined liquids,refined liquids (steam/CT),electricity,2100,4.53862e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2025,0.00518013
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2030,0.00994422
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2035,0.0217514
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2040,0.0347123
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2045,0.0632185
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2050,0.11355
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2055,0.161205
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2060,0.209906
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2065,0.261089
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2070,0.303742
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2075,0.344855
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2080,0.392846
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2085,0.431496
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2090,0.471214
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2095,0.517922
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,rooftop_pv,rooftop_pv,elect_td_bld,2100,0.562932
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2025,2.41218e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2030,0.000110858
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2035,0.000287853
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2040,0.00113373
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2045,0.0025414
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2050,0.00493364
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2055,0.00898461
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2060,0.0136206
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2065,0.018772
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2070,0.0251478
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2075,0.0314795
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2080,0.0376268
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2085,0.0447651
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2090,0.0519766
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2095,0.0585805
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,CSP_storage,electricity,2100,0.067411
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2005,1.71999e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2010,0.000124701
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2015,0.00279111
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2021,0.0142622
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2025,0.0896813
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2030,0.14681460000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2035,0.1985622
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2040,0.2991122
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2045,0.3984931
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2050,0.4928779
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2055,0.5719238
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2060,0.6604085
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2065,0.7447929
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2070,0.8112879
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2075,0.873143
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2080,0.921154
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2085,0.959984
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2090,1.003387
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2095,1.037153
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV,electricity,2100,1.07622
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2040,5.06692e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2045,1.820762e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2050,5.037822e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2055,1.2330102e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2060,2.2793601999999998e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2065,3.6540802e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2070,5.666771e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2075,7.891444e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2080,1.0256018e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2085,1.3089020000000001e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2090,1.581111e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2095,1.8134169999999998e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,solar,PV_storage,electricity,2100,2.091718e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2005,0.000984296
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2010,0.00251822
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2015,0.0139456
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2021,0.0199064
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2025,0.1366174
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2030,0.2262032
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2035,0.308423
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2040,0.463102
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2045,0.613345
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2050,0.7600005999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2055,0.8819556
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2060,1.0197838
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2065,1.152892
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2070,1.262102
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2075,1.36773
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2080,1.455693
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2085,1.530604
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2090,1.609224
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2095,1.6732749999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind,electricity,2100,1.748019
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2025,0.000150937
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2030,0.0009851740000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2035,0.003074884
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2040,0.011472974
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2045,0.024170074
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2050,0.042929137
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2055,0.06978379999999999
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2060,0.09480029
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2065,0.1128502
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2070,0.1329021
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2075,0.1460896
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2080,0.1506179
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2085,0.1631501
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2090,0.1756899
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2095,0.17910900000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_offshore,electricity,2100,0.191532
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2040,3.21116e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2045,1.1008310000000001e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2050,2.857911e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2055,6.863331e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2060,1.2632381e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2065,2.0222881e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2070,3.1444965e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2075,4.395015e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2080,5.725247e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2085,7.350385e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2090,8.949920000000001e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2095,1.03301e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central America and Caribbean,wind,wind_storage,electricity,2100,1.202958e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2030,5.83076e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2035,0.000179411
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2040,0.00410704
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2045,0.010127
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2050,0.0183817
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2055,0.0292221
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2060,0.0423571
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2065,0.0578858
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2070,0.0884785
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2075,0.121549
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2080,0.156313
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2085,0.209781
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2090,0.270195
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2095,0.32957
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC CCS),electricity,2100,0.429433
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC),electricity,2030,0.000249354
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC),electricity,2035,0.000663674
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",Central Asia,biomass,biomass (IGCC),electricity,2040,0.00058383
