Units,scenario,region,sector,mode,technology,input,Year,value
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2030,2.52276e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2035,5.38896e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2040,8.20162e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2045,1.842666e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2050,4.689779e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2055,0.000100890589
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2060,0.000187686258
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2065,0.00032563834
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2070,0.00057467847
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2075,0.0009906888
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2080,0.0016122276000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2085,0.0024100392
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2090,0.0032181906000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2095,0.003910587
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,FCEV,H2 retail dispensing,2100,0.004375329
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2025,0.000141899
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2030,0.00047542900000000003
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2035,0.0009326084
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2040,0.001155544
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2045,0.0014420228
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2050,0.0016816351
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2055,0.0020803467
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2060,0.0024791763
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2065,0.0028189549999999997
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2070,0.0030335509999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2075,0.0030363
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2080,0.0027794869999999998
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2085,0.002246013
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2090,0.001578567
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2095,0.0009615268
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Hybrid Liquids,refined liquids enduse,2100,0.0005012869
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,1975,0.00182789
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,1990,0.00368588
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2005,0.00777962
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2010,0.0107961
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2015,0.0134621
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2021,0.017516
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2025,0.023045740000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2030,0.02457332
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2035,0.02837305
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2040,0.027696560000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2045,0.028080590000000002
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2050,0.02952615
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2055,0.03228106
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2060,0.03327769
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2065,0.03248748
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2070,0.02946671
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2075,0.02460198
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2080,0.01865433
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2085,0.01257167
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2090,0.007427064000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2095,0.003791142
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,Liquids,refined liquids enduse,2100,0.0016402686
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2005,0.000271769
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2010,0.00314894
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2015,0.0034988
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2021,0.00289147
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2025,0.0026041909
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2030,0.0019234306
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2035,0.0011676001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2040,0.0006241541000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2045,0.0002371861
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2050,0.00029837630000000004
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2055,0.0003994032
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2060,0.0004943032
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2065,0.0005666089
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2070,0.0006140373
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2075,0.0006167003000000001
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2080,0.0005788127
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2085,0.0004772467
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2090,0.0003363057
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2095,0.0002049295
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_pass_road_LDV_4W,Mini Car,NG,delivered gas,2100,0.00010717981
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2035,1.01415e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2040,7.97476e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2045,1.02153e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2050,0.000105432
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2055,0.000371805
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2060,0.000986745
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2065,0.00198738
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2070,0.00309046
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2075,0.0035569
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2080,0.00321966
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2085,0.00317596
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2090,0.00316987
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2095,0.00317851
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,BEV,elect_td_trn,2100,0.00317753
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2035,1.26539e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2040,5.42783e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2045,6.73599e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2050,0.000885733
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2055,0.0034089
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2060,0.0103168
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2065,0.02408
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2070,0.0423844
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2075,0.0549118
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2080,0.0620042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2085,0.0662026
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2090,0.0689302
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2095,0.0713598
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,FCEV,H2 wholesale dispensing,2100,0.0737087
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2025,0.00143961
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2030,0.00899289
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2035,0.035583
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2040,0.052035
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2045,0.0574274
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2050,0.0587282
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2055,0.057255
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2060,0.0500247
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2065,0.0348918
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2070,0.0156346
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2075,0.00458845
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2080,0.00105912
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2085,0.000159868
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2090,1.82849e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2095,1.5266e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Hybrid Liquids,refined liquids enduse,2100,7.69459e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,1975,0.0228132
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,1990,0.0150641
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2005,0.0126217
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2010,0.0295314
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2015,0.0620692
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2021,0.0758826
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2025,0.0765272
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2030,0.0770763
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2035,0.0556929
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2040,0.028008
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2045,0.0166622
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2050,0.0106225
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2055,0.00883564
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2060,0.00652528
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2065,0.00379042
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2070,0.00136434
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2075,0.000316465
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2080,5.86701e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2085,6.77084e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2090,5.57637e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2095,3.23054e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Asia,trn_shipping_intl,International Ship,Liquids,refined liquids enduse,2100,9.20542e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2035,6.05019e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2040,6.21764e-09
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2045,8.1664e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2050,1.06289e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2055,2.60255e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2060,6.07348e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2065,1.31914e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2070,3.07786e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2075,6.68029e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2080,0.000130594
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2085,0.000245292
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2090,0.000428491
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2095,0.000663977
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,BEV,elect_td_trn,2100,0.000796678
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2035,6.86453e-10
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2040,1.47413e-08
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2045,3.03987e-07
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2050,5.70824e-06
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2055,1.39899e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2060,3.30768e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2065,7.32599e-05
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2070,0.000159531
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2075,0.000329045
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2080,0.000632049
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2085,0.0011799
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2090,0.00206127
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2095,0.00320563
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Hydrogen,H2 wholesale dispensing,2100,0.00427627
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,1975,0.00118394
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,1990,0.00780719
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2005,0.0130414
EJ,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",South Korea,trn_aviation_intl,International Aviation,Liquids,refined liquids enduse,2010,0.015381
