Units,scenario,region,LandLeaf,Year,value
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2050,61.857216103
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2055,61.388749156
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2060,60.94847872
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2065,59.938348465
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2070,58.698223401
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2075,57.42637304835659
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2080,56.82233942468846
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2085,56.58028693086819
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2090,57.56785371699953
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2095,58.185655713415485
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCrop,2100,58.8983102635654
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,1975,10.8690112
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,1990,14.9206892
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2005,19.385001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2010,19.5397408
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2015,20.4876894
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2021,21.753358
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2025,22.0368693216
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2030,22.2053326026
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2035,22.0931571265
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2040,22.1435127056
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2045,22.1869930057
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2050,22.2617061146
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2055,22.8972549054
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2060,23.5754430419
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2065,24.2144245342
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2070,24.8214023181
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2075,25.3771972178
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2080,25.895754081699998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2085,26.593977060300002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2090,26.9840549585
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2095,27.3781290242
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilCropTree,2100,27.7446651318
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,1975,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,1990,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2005,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2010,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2015,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2021,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2025,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2030,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2035,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2040,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2045,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2050,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2055,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2060,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2065,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2070,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2075,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2080,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2085,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2090,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2095,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OilPalmTree,2100,0.0
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,1975,260.352142
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,1990,262.174764
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2005,271.121014
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2010,270.573917
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2015,270.100148
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2021,267.2791901
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2025,238.8951169
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2030,213.62677300000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2035,194.7829107
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2040,178.0708683
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2045,167.1029327
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2050,162.2333422
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2055,156.6067631
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2060,150.7140084
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2065,147.6832076
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2070,146.5737009
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2075,147.5718759
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2080,149.9455121
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2085,155.4288635
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2090,158.4713451
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2095,163.0268088
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherArableLand,2100,167.8744729
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,1975,21.029236
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,1990,7.0675128
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2005,4.2586214
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2010,4.2643276
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2015,3.9256958
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2021,3.0754183999999998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2025,3.13429040995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2030,3.16277698295
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2035,3.06841666193
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2040,2.91071438031
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2045,2.8158177121
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2050,2.69763323874
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2055,2.6279774387
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2060,2.55964168431
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2065,2.47882930188
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2070,2.39518419295
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2075,2.31236100417
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2080,2.23844653673
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2085,2.16138239207
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2090,2.12025784437
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2095,2.07143522958
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrain,2100,2.02867879048
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,1975,276.2210686
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,1990,222.7644792
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2005,163.5088932
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2010,138.5284514
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2015,109.86491120000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2021,90.0084076
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2025,90.545119303
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2030,89.688987731
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2035,88.88752140300001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2040,86.638974841
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2045,86.164067042
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2050,85.163163635
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2055,85.207562272
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2060,85.310803397
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2065,85.230815167
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2070,84.890932163
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2075,84.36878021
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2080,83.62304523
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2085,82.88519949900001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2090,81.965204692
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2095,80.97181746009963
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,OtherGrainC4,2100,79.9017444631012
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,1975,57.198021829999995
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,1990,114.81366318
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2005,103.7635379
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2010,102.6828171
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2015,101.76877565
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2021,101.64988235
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2025,105.62442881
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2030,112.5570346
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2035,119.1963448
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2040,125.9208274
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2045,130.5002997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2050,134.87819000000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2055,138.7472374
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2060,141.5497794
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2065,143.9254656
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2070,145.9418869
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2075,147.7454878
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2080,149.39063430000002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2085,151.7450528
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2090,152.5568745
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2095,153.3210032
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Pasture,2100,153.8387557
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,1975,305.36187160000003
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,1990,312.8949088
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2005,310.03452500000003
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2010,291.898206
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2015,285.9234992
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2021,282.4149884
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2025,282.11263359
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2030,280.9020914
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2035,280.36824393
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2040,278.09329652
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2045,280.1739779
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2050,279.29651618
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2055,280.29923833
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2060,282.12870002
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2065,283.67673104
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2070,284.33915566999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2075,284.35416248
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2080,283.89364467
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2085,283.61604412
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2090,283.27511783
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2095,282.45175317
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Rice,2100,281.22906819
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,1975,105.495485
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,1990,104.75904
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2005,103.62647
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2010,103.53014999999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2015,103.55405999999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2021,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2025,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2030,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2035,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2040,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2045,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2050,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2055,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2060,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2065,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2070,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2075,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2080,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2085,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2090,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2095,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RockIceDesert,2100,103.58036
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,1975,9.2419592
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,1990,9.5051562
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2005,12.9550736
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2010,14.205653
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2015,14.7324866
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2021,14.2052716
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2025,13.805074972209999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2030,13.38642393272
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2035,13.13766108737
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2040,12.84415302064
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2045,12.48429469583
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2050,12.084395182172008
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2055,11.90979373909425
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2060,11.704788374775479
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2065,11.473854609562714
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2070,11.232718443987602
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2075,10.963287163267374
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2080,10.672169355819156
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2085,10.36858581074975
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2090,10.067624141437161
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2095,9.771266222521081
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,RootTuber,2100,9.474316179711927
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,1975,224.815385
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,1990,218.48383
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2005,209.26812
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2010,209.17666
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2015,209.52731999999997
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2021,209.49868
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2025,201.6233352
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2030,193.67593309999998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2035,187.4159458
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2040,180.8532859
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2045,176.9032604
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2050,175.2793912
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2055,173.5780801
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2060,171.698259
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2065,170.8732273
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2070,170.74573089999998
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2075,171.3904885
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2080,172.51782
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2085,174.9611989
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2090,176.3184875
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2095,178.1779247
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Shrubland,2100,180.1052222
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,1975,19.6362347
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,1990,38.3217774
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2005,55.0378914
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2010,59.6612605
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2015,60.5424801
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2021,63.048340599999996
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2025,68.3543023
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2030,73.73053970000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2035,78.1012913
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2040,81.7113219
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2045,83.7485733
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2050,85.84188069999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2055,87.8023567
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2060,89.293961
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2065,90.48348969999999
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2070,91.3279277
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2075,91.9052147
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2080,92.1991614
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2085,91.2597067
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2090,89.842055
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2095,88.3822843
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Softwood_Forest,2100,86.6933003
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,1975,0.7839972
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,1990,20.2033116
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2005,55.8934764
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2010,64.5963782
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2015,70.63186160000001
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2021,72.7167592
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2025,72.62168101893
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2030,72.2554748152
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2035,71.71944043857
thous km2,"GCAM_SSP2,date=2026-19-1T19:19:59+17:00",India,Soybean,2040,70.80494235275
