Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
WITCH 5.0,ssp2_bau,brazil,Carbon Sequestration|ccs|Fossil|Energy|Supply|Gases,NA,0,0,0,0,6.55E-07,6.75E-07,6.97E-07,7.19E-07,7.41E-07,7.61E-07,7.92E-07,8.19E-07,8.41E-07,8.60E-07,8.77E-07,8.91E-07,9.03E-07,9.14E-07,9.23E-07,9.31E-07
WITCH 5.0,ssp2_bau,brazil,Consumption,NA,687.2578255,890.3352445,992.7568972,1006.353778,1126.679254,1221.799474,1368.64809,1577.034719,1849.120429,2162.044737,2515.220883,2899.571913,3313.78439,3735.567755,4172.485283,4612.126323,5055.984569,5501.223556,5939.244387,6379.017351
WITCH 5.0,ssp2_bau,brazil,Consumption Per Capita,NA,3693.978762,4549.804881,4855.65731,4768.859686,5216.423542,5538.229881,6110.863301,6978.160247,8155.646014,9559.627258,11202.81588,13066.47506,15173.40672,17447.68008,19950.16132,22649.53019,25552.42948,28648.2091,31885.57955,35302.96797
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|Hydrogen|electricity,NA,0,0,0,0.000277177,0.000462337,0.00273212,0.085151099,0.412033181,0.918841719,1.908405041,3.242654977,5.036074372,6.835361682,9.28119174,12.10945189,15.31095225,18.39538687,21.6533986,24.33725016,27.82879408
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity,NA,0,5.65720826,33.04354509,97.14516316,138.8889602,201.8535513,300.8234107,451.6765415,595.6987009,772.3431014,980.1849257,1211.482864,1454.284191,1725.10918,2034.16616,2356.33421,2689.861478,3026.399061,3362.702023,3707.448063
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Biomass,NA,0,1.575395372,3.091057775,11.18870989,15.79133086,17.80614182,17.80614182,17.80614182,17.80614182,18.18334911,18.81805663,19.26186594,19.94718454,20.16949138,20.54764054,20.60636182,25.0878248,30.02311286,34.36454158,35.0835705
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Biomass|w/o CCS,NA,0,1.575395372,3.091057775,11.18870989,15.79133086,17.80614182,17.80614182,17.80614182,17.80614182,18.18334911,18.81805663,19.26186594,19.94718454,20.16949138,20.54764054,20.60636182,25.0878248,30.02311286,34.36454158,35.0835705
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Coal|w/o CCS,NA,0,0.000991447,1.915676076,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Fossil,NA,0,3.093295533,9.015434774,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578,13.76314578
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Gas|w/o CCS,NA,0,0.000992043,1.991323566,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Hydro,NA,0,0.000991336,12.95136525,40.96109143,69.66090325,98.36071507,127.0605269,155.7603387,184.4601505,213.1599623,241.8597742,270.559586,299.2593978,327.9592096,356.6590214,385.3588333,414.0586451,442.7584569,471.4582687,500.1580805
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Non-Biomass Renewables,NA,0,0.987525908,20.7884639,71.77218944,107.9266809,166.7396221,263.6767029,413.2780075,554.9718428,728.4033099,932.4637193,1159.922834,1397.807097,1664.470256,1967.695989,2284.71798,2608.546497,2934.463008,3259.743405,3596.383036
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Non-fossil,NA,0,2.563912727,24.02811032,83.38201738,125.1258145,188.0904055,287.0602649,437.9133957,581.9355551,758.5799556,966.4217799,1197.719718,1440.521045,1711.346034,2020.403014,2342.571064,2676.098332,3012.635915,3348.938877,3693.684917
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Oil|w/o CCS,NA,0,3.091312043,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Solar|CSP,NA,0,0.006948235,0.013896727,0.020845654,0.066714718,0.350249849,1.518300112,8.795694305,13.12518108,19.18581338,26.36295199,34.68767055,45.16204217,55.97204444,68.23902504,81.83061098,95.70054077,110.2025362,127.3683501,143.2808395
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Solar|PV,NA,0,0.010109513,0.27265375,10.77472699,14.86643952,25.0063698,51.95945997,122.9593597,171.7894851,245.5880631,332.2626534,431.3661299,551.8745333,676.6027005,831.4232827,984.5335101,1141.4147,1302.964715,1486.251167,1645.223697
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Wind,NA,0,0.969476824,7.550548181,20.01552537,23.33262341,43.02228742,83.13841595,125.7626148,185.5970261,250.4694711,331.9783398,423.3094475,501.5111238,603.9363015,711.3746594,832.9950257,957.3726116,1078.5373,1174.665619,1307.720419
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Wind|Offshore,NA,0,0.009450523,0.018901025,0.028351527,0.037802043,0.047228567,0.05666549,0.066096828,0.075532264,0.084969305,0.094404153,0.103838049,0.113270759,0.122700119,0.132127202,0.141553201,0.150972517,0.160392125,0.169813466,0.179234848
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|Wind|Onshore,NA,0,0.960026301,7.531647156,19.98717384,23.29482136,42.97505886,83.08175046,125.6965179,185.5214938,250.3845018,331.8839356,423.2056094,501.397853,603.8136014,711.2425322,832.8534725,957.221639,1078.376907,1174.495806,1307.541185
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|coal,NA,0,0.000991447,1.915676076,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471,2.200514471
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|gas,NA,0,0.000992043,1.991323566,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618,6.45419618
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|nuclear,NA,0,0.000991447,0.148588641,0.421118044,1.407802699,3.544641528,5.577420191,6.829246356,9.157570467,11.99329659,15.14000394,18.53501816,22.76676366,26.70628648,32.15938463,37.24672256,42.4640098,48.14979445,54.83093069,62.21830992
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|oil,NA,0,3.091312043,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132,5.108435132
WITCH 5.0,ssp2_bau,brazil,Cumulative Capacity|electricity|solar,NA,0,0.017057748,0.286550478,10.79557264,14.93315424,25.35661965,53.47776008,131.755054,184.9146662,264.7738765,358.6256054,466.0538004,597.0365754,732.574745,899.6623077,1066.364121,1237.115241,1413.167251,1613.619517,1788.504536
WITCH 5.0,ssp2_bau,brazil,Damage cost|Gross,NA,0,0,0,0,3.86460905,8.77099468,15.80787613,25.53445619,38.48651526,55.04896675,75.89907985,101.9626258,133.7459359,170.7746122,213.7027678,262.6371658,319.1463327,382.267337,453.2563881,533.1173689
WITCH 5.0,ssp2_bau,brazil,Damage cost|Residual,NA,0,-5.708211202,-3.245634611,0,3.846123406,8.739102297,15.78185659,25.51899516,38.48294976,55.05631174,75.93075329,102.0076619,133.7913967,170.8124956,213.7401688,262.6616348,319.150344,382.2310801,453.1714297,533.0086856
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|Biomass,NA,29.99998471,30.26315181,30.52631227,30.78947276,31.05263098,31.31578897,31.57894686,31.84210476,32.10526265,32.36842058,32.63157854,32.89473647,33.15789443,33.42105234,33.68421027,33.94736817,34.21052624,34.47368417,34.73684208,34.99999998
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|Biomass|w/ CCS,NA,28,28.26315789,28.52631579,28.78947368,29.05263158,29.31578947,29.57894737,29.84210526,30.10526316,30.36842105,30.63157895,30.89473684,31.15789474,31.42105263,31.68421053,31.94736842,32.21052632,32.47368421,32.73684211,33
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|Biomass|w/o CCS,NA,30,30.26315789,30.52631579,30.78947368,31.05263158,31.31578947,31.57894737,31.84210526,32.10526316,32.36842105,32.63157895,32.89473684,33.15789474,33.42105263,33.68421053,33.94736842,34.21052632,34.47368421,34.73684211,35
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|Coal|w/ CCS,NA,33.66666667,33.89473684,34.12280702,34.35087719,34.57894737,34.80701754,35.03508772,35.26315789,35.49122807,35.71929825,35.94736842,36.1754386,36.40350877,36.63157895,36.85964912,37.0877193,37.31578947,37.54385965,37.77192982,38
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|Coal|w/o CCS,NA,48.24234616,58.78070806,54.07739059,52.83371897,52.85834957,52.88298017,52.90761077,52.93224136,52.95687196,52.98150256,53.00613316,53.03076375,53.05539435,53.08002495,53.10465555,53.12928615,53.15391674,53.17854734,53.20317794,53.22780854
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|Gas|w/ CCS,NA,48,48.36842105,48.73684211,49.10526316,49.47368421,49.84210526,50.21052632,50.57894737,50.94736842,51.31578947,51.68421053,52.05263158,52.42105263,52.78947368,53.15789474,53.52631579,53.89473684,54.26315789,54.63157895,55
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|Gas|w/o CCS,NA,45,62.93138791,53.78711176,47.36842105,48.15789474,48.94736842,49.73684211,50.52631579,51.31578947,52.10526316,52.89473684,53.68421053,54.47368421,55.26315789,56.05263158,56.84210526,57.63157895,58.42105263,59.21052632,60
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|coal,NA,48.24203714,58.7802571,54.07725478,52.83360496,52.85823681,52.88286866,52.90750052,52.93213237,52.95676422,52.98139607,53.00602793,53.03065978,53.05529163,53.07992348,53.10455534,53.12918719,53.15381904,53.1784509,53.20308275,53.2277146
WITCH 5.0,ssp2_bau,brazil,Efficiency|electricity|gas,NA,45.00000417,62.93137433,53.78710866,47.36842174,48.15789526,48.94736878,49.73684229,50.52631581,51.31578933,52.10526284,52.89473636,53.68420988,54.47368339,55.26315691,56.05263043,56.84210394,57.63157746,58.42105098,59.21052449,59.99999801
WITCH 5.0,ssp2_bau,brazil,Emissions|BC,NA,0.240745662,0.206976662,0.201443381,0.187747588,0.157323581,0.137823513,0.117672951,0.097912287,0.073174976,0.055070166,0.050660234,0.048258803,0.045429538,0.042474994,0.039049869,0.035581595,0.032117755,0.028811822,0.025429291,0.022178125
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|AFOLU,NA,0.128533701,0.117096931,0.106748288,0.096399645,0.086051002,0.075702359,0.06684346,0.05798456,0.04912566,0.040518883,0.037584008,0.034649133,0.031714258,0.028779382,0.025844507,0.022909632,0.019974757,0.017039882,0.014105007,0.011170131
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|Energy,NA,0.110936825,0.088695745,0.093615744,0.09037323,0.07034173,0.061190305,0.049898642,0.038996877,0.023118466,0.013620433,0.012145377,0.012678821,0.012784431,0.012764763,0.012274512,0.011741114,0.011212148,0.010841091,0.010393436,0.010077145
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|Energy|Demand,NA,0.109661689,0.087605656,0.092323502,0.089295023,0.069197209,0.059965241,0.048890521,0.038240415,0.022616434,0.013359167,0.011923819,0.012483441,0.012601085,0.01258157,0.01209506,0.011587835,0.011090161,0.010757481,0.010351596,0.010077145
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|Energy|Demand|Industry,NA,0.02805299,0.033679281,0.035600642,0.033026298,0.030749169,0.028730383,0.022336455,0.016088372,0.010117716,0.005816632,0.004203857,0.00375327,0.003338295,0.002956529,0.002605726,0.002283758,0.001988651,0.001718555,0.001471743,0.001246603
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|Energy|Demand|Residential and Commercial,NA,0.022442392,0.01786656,0.017927986,0.016871855,0.013759714,0.011352138,0.008809589,0.00480436,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|Energy|Demand|Transportation,NA,0.059166307,0.036059816,0.038794875,0.03939687,0.024688325,0.01988272,0.017744477,0.017347683,0.012498718,0.007542535,0.007719962,0.00873017,0.009262789,0.009625041,0.009489335,0.009304077,0.009101511,0.009038926,0.008879853,0.008830541
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|Energy|Supply,NA,0.001275136,0.001090088,0.001292241,0.001078206,0.001144521,0.001225064,0.001008121,0.000756462,0.000502032,0.000261266,0.000221557,0.00019538,0.000183346,0.000183193,0.000179452,0.000153278,0.000121987,8.36E-05,4.18E-05,0
WITCH 5.0,ssp2_bau,brazil,Emissions|BC|waste,NA,0.001275136,0.001183987,0.00107935,0.000974713,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849,0.000930849
WITCH 5.0,ssp2_bau,brazil,Emissions|CO,NA,28.33250002,23.75230371,23.07692464,20.99583621,22.24114626,20.63501102,17.781338,14.85818126,11.99255749,9.280367434,8.879859296,8.837426553,8.854665086,8.832355438,8.826585007,8.800444724,8.695442144,8.592044722,8.504961247,8.413508353
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|AFOLU,NA,20.39375882,18.52918531,17.67886031,16.82853532,15.97821032,15.12788533,12.91529696,10.7027086,8.49012023,6.277531864,6.241256794,6.204981723,6.168706653,6.132431583,6.096156512,6.059881442,6.023606371,5.987331301,5.951056231,5.91478116
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|Energy,NA,7.885185499,5.174603836,5.351776148,4.123239091,6.221100531,5.467516669,4.832225191,4.127449985,3.480207755,2.986399241,2.622261152,2.616198457,2.669807039,2.68386744,2.714467057,2.724696823,2.656064292,2.589036918,2.538323492,2.483240647
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|Energy|Demand,NA,7.614856684,4.879579545,4.99697216,3.810013343,5.88440143,5.111196411,4.524241125,3.875597468,3.285665544,2.848693931,2.497702938,2.497740387,2.549098251,2.552140376,2.569324046,2.578498807,2.505465573,2.439017412,2.393919317,2.349017735
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|Energy|Demand|Industry,NA,0.876273404,1.070974581,1.309003841,1.456594379,1.622939603,1.797343797,1.651690425,1.510622787,1.383412261,1.299217217,0.851264999,0.852550169,0.853814469,0.854567516,0.855883696,0.856489473,0.856430886,0.856262747,0.855761972,0.855892948
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|Energy|Demand|Residential and Commercial,NA,1.84384654,1.487781335,1.549892273,1.515989006,1.299690557,1.142209265,0.790390339,0.389138822,0.037113919,0.040432649,0.045364676,0.049883953,0.05418102,0.057587597,0.06161891,0.064546619,0.066248609,0.067783852,0.068615163,0.070707921
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|Energy|Demand|Transportation,NA,4.894736741,2.320823629,2.138076046,0.837429958,2.961771271,2.17164335,2.08216036,1.97583586,1.865139363,1.509044065,1.601073264,1.595306266,1.641102762,1.639985263,1.65182144,1.657462715,1.582786078,1.514970813,1.469542182,1.422416866
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|Energy|Supply,NA,0.270328815,0.295024291,0.354803987,0.313225747,0.336699101,0.356320258,0.307984066,0.251852516,0.194542211,0.13770531,0.124558214,0.11845807,0.120708787,0.131727064,0.145143011,0.146198017,0.150598719,0.150019506,0.144404175,0.134222912
WITCH 5.0,ssp2_bau,brazil,Emissions|CO|waste,NA,0.053555709,0.048514574,0.046288186,0.044061798,0.04183541,0.039609022,0.033815849,0.028022675,0.022229502,0.016436329,0.016341351,0.016246372,0.016151394,0.016056416,0.015961438,0.015866459,0.015771481,0.015676503,0.015581525,0.015486546
WITCH 5.0,ssp2_bau,brazil,Emissions|Kyoto Gases,NA,2210.225044,2290.186868,2286.094858,2140.583058,2367.041427,2434.54879,2374.834668,2333.679713,2397.170421,2437.7786,2445.747788,2451.991789,2498.897147,2537.137761,2588.509722,2616.297478,2657.70735,2698.742209,2676.489107,2651.410681
WITCH 5.0,ssp2_bau,brazil,Emissions|NH3,NA,1.50874082,1.475565797,1.524611682,1.567303528,1.576257871,1.584233863,1.593511023,1.601976153,1.599950007,1.598062037,1.584259229,1.571237513,1.555436706,1.540346106,1.510294308,1.481546579,1.456894415,1.433191091,1.102599114,1.4035874
WITCH 5.0,ssp2_bau,brazil,Emissions|NH3|AFOLU,NA,1.498284705,1.466074171,1.515909821,1.559289115,1.568886991,1.577436203,1.587342665,1.596382015,1.594779532,1.593286333,1.579908616,1.567287935,1.551711587,1.536835359,1.50705963,1.478575989,1.454294747,1.430948069,1.098941457,1.401655316
WITCH 5.0,ssp2_bau,brazil,Emissions|NH3|Energy,NA,0.010456115,0.009491626,0.008701861,0.008014412,0.00737088,0.00679766,0.006168358,0.005594138,0.005170475,0.004775704,0.004350613,0.003949578,0.003725118,0.003510748,0.003234679,0.00297059,0.002599668,0.002243022,0.003657658,0.001932084
WITCH 5.0,ssp2_bau,brazil,Emissions|NH3|Energy|Demand,NA,0.010456115,0.009491626,0.008701861,0.008014412,0.00737088,0.00679766,0.006168358,0.005594138,0.005170475,0.004775704,0.004350613,0.003949578,0.003725118,0.003510748,0.003234679,0.00297059,0.002599668,0.002243022,0.003657658,0.001932084
WITCH 5.0,ssp2_bau,brazil,Emissions|NH3|Energy|Demand|Industry,NA,0.003570381,0.003315163,0.002644752,0.002061195,0.001942085,0.001835989,0.001839558,0.001842814,0.001777759,0.001717141,0.001591362,0.0014727,0.001438842,0.001406505,0.001306546,0.001210924,0.00112121,0.001034948,0.001401363,0.000878388
WITCH 5.0,ssp2_bau,brazil,Emissions|NH3|Energy|Demand|Residential and Commercial,NA,0.002805299,0.002387706,0.002323341,0.002267315,0.002047282,0.001851289,0.001525665,0.001228542,0.0011111,0.001001666,0.00083357,0.000674987,0.000593522,0.000515719,0.000504281,0.00049334,0.000423202,0.000355763,0.000817462,0.000345081
WITCH 5.0,ssp2_bau,brazil,Emissions|NH3|Energy|Demand|Transportation,NA,0.004080435,0.003788757,0.003733768,0.003685902,0.003381513,0.003110382,0.002803135,0.002522782,0.002281616,0.002056897,0.001925681,0.001801891,0.001692755,0.001588524,0.001423852,0.001266326,0.001055256,0.00085231,0.001438833,0.000708615
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx,NA,2.043787852,1.795769115,1.962710748,1.910118935,1.98816141,1.913749531,1.748448438,1.601877776,1.419904288,1.258947235,1.137900409,1.164829522,1.183008795,1.195753629,1.195344792,1.178914217,1.176804445,1.173645161,1.155394359,1.126226224
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|AFOLU,NA,0.755900573,0.697521832,0.66486364,0.632205448,0.599547256,0.566889064,0.498894023,0.430898982,0.362903941,0.294908899,0.287429774,0.279950649,0.272471524,0.264992398,0.257513273,0.250034148,0.242555023,0.235075898,0.227596772,0.220117647
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|Energy,NA,1.285847061,1.096589701,1.296267134,1.276411122,1.387189397,1.345513319,1.24836885,1.169954811,1.056137948,0.963337518,0.849787591,0.884213602,0.909889774,0.930131506,0.937219568,0.928285892,0.933673018,0.938010632,0.927256729,0.905585492
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|Energy|Demand,NA,1.00251186,0.777690077,0.882951274,0.854767723,0.93930857,0.897527091,0.848122549,0.819286399,0.747775219,0.693491066,0.592745526,0.63613359,0.663600813,0.681887515,0.683444543,0.676720925,0.665793387,0.659221477,0.646257275,0.637713266
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|Energy|Demand|Industry,NA,0.261147836,0.315634564,0.380860916,0.404345964,0.433094823,0.471634707,0.448109769,0.421150161,0.394366096,0.377776855,0.263313199,0.268811522,0.273551162,0.276187647,0.279774131,0.280868192,0.279845603,0.278210063,0.275516861,0.274016441
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|Energy|Demand|Residential and Commercial,NA,0.111956934,0.157089498,0.170584487,0.14840876,0.131561861,0.104763952,0.099832244,0.093165333,0.086526248,0.08261957,0.090997185,0.098173751,0.104575929,0.10892651,0.114202241,0.117107251,0.117605657,0.117654317,0.116393194,0.117117924
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|Energy|Demand|Transportation,NA,0.62940709,0.304966015,0.331505872,0.302012999,0.374651886,0.321128432,0.300180536,0.304970906,0.266882875,0.233094641,0.238435142,0.269148317,0.285473722,0.296773358,0.289468171,0.278745482,0.268342127,0.263357097,0.254347221,0.2465789
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|Energy|Supply,NA,0.283335201,0.318899624,0.41331586,0.421643399,0.447880828,0.447986229,0.400246301,0.350668412,0.308362729,0.269846452,0.257042065,0.248080012,0.24628896,0.248243991,0.253775025,0.251564967,0.267879631,0.278789155,0.280999453,0.267872227
WITCH 5.0,ssp2_bau,brazil,Emissions|NOx|waste,NA,0.002040217,0.001657581,0.001579973,0.001502364,0.001424756,0.001347147,0.001185565,0.001023982,0.0008624,0.000700817,0.000683044,0.000665271,0.000647498,0.000629724,0.000611951,0.000594178,0.000576404,0.000558631,0.000540858,0.000523085
WITCH 5.0,ssp2_bau,brazil,Emissions|OC,NA,1.299618529,1.161105743,1.07043032,0.985448919,0.870934888,0.770977226,0.698265613,0.626075402,0.549032147,0.486697168,0.448306814,0.411459621,0.375102035,0.338774158,0.300804187,0.262835392,0.224855868,0.187573938,0.150397235,0.113175997
WITCH 5.0,ssp2_bau,brazil,Emissions|OC|AFOLU,NA,1.028269606,0.933801563,0.865519517,0.797237472,0.728955426,0.660673381,0.607824165,0.554974949,0.502125733,0.449276516,0.412800609,0.376324701,0.340700469,0.305375156,0.270049844,0.234724531,0.199399219,0.164073906,0.128748594,0.093423281
WITCH 5.0,ssp2_bau,brazil,Emissions|OC|Energy,NA,0.270073788,0.226120194,0.203813392,0.187200613,0.141048612,0.109372996,0.089510599,0.070169604,0.045975565,0.036489803,0.034575356,0.034204071,0.033470717,0.032468153,0.029823494,0.027180012,0.0245258,0.022569183,0.020717793,0.018821866
WITCH 5.0,ssp2_bau,brazil,Emissions|OC|Energy|Demand,NA,0.261402864,0.221800437,0.200797381,0.18466831,0.139258222,0.108304942,0.088660781,0.06949343,0.045437554,0.036061723,0.034268808,0.033987261,0.033319771,0.032365207,0.029755235,0.027136563,0.02450328,0.022558556,0.020715164,0.018821866
WITCH 5.0,ssp2_bau,brazil,Emissions|OC|Energy|Demand|Industry,NA,0.085689134,0.102169462,0.073893517,0.059161994,0.046099635,0.030247486,0.026366434,0.022218973,0.018478465,0.017289377,0.015052197,0.012996688,0.011110025,0.009380627,0.007797675,0.006350951,0.005030964,0.003828849,0.002736318,0.001745655
WITCH 5.0,ssp2_bau,brazil,Emissions|OC|Energy|Demand|Residential and Commercial,NA,0.081608699,0.064788524,0.065046267,0.061253874,0.049994386,0.041287107,0.028206903,0.013235158,0,0,0,0,0,0,0,0,0,0,0,0
WITCH 5.0,ssp2_bau,brazil,Emissions|OC|Energy|Demand|Transportation,NA,0.094105031,0.054842452,0.061857598,0.064252442,0.043164201,0.036770349,0.034087444,0.034039299,0.026959089,0.018772346,0.019216611,0.020990572,0.022209746,0.02298458,0.02195756,0.020785612,0.019472315,0.018729707,0.017978846,0.017076211
WITCH 5.0,ssp2_bau,brazil,Emissions|OC|Energy|Supply,NA,0.008670924,0.004319756,0.003016011,0.002532303,0.00179039,0.001068054,0.000849818,0.000676174,0.000538011,0.000428079,0.000306549,0.00021681,0.000150946,0.000102945,6.83E-05,4.34E-05,2.25E-05,1.06E-05,2.63E-06,0
