,year,vintage_year,IAM_region,powertrain,size,vintage_demand_tkm
1519,2050,2011,CAZ,BEV,7.5t,0
1526,2015,2011,CAZ,FCEV,7.5t,0
1527,2020,2011,CAZ,FCEV,7.5t,0
1528,2025,2011,CAZ,FCEV,7.5t,0
1529,2030,2011,CAZ,FCEV,7.5t,0
1530,2035,2011,CAZ,FCEV,7.5t,0
1531,2040,2011,CAZ,FCEV,7.5t,0
1532,2045,2011,CAZ,FCEV,7.5t,0
1533,2050,2011,CAZ,FCEV,7.5t,0
1540,2015,2011,CAZ,ICEV-d,7.5t,2208
1541,2020,2011,CAZ,ICEV-d,7.5t,1986
1542,2025,2011,CAZ,ICEV-d,7.5t,761
1543,2030,2011,CAZ,ICEV-d,7.5t,0
1544,2035,2011,CAZ,ICEV-d,7.5t,0
1545,2040,2011,CAZ,ICEV-d,7.5t,0
1546,2045,2011,CAZ,ICEV-d,7.5t,0
1547,2050,2011,CAZ,ICEV-d,7.5t,0
1554,2015,2011,CAZ,ICEV-g,7.5t,0
1555,2020,2011,CAZ,ICEV-g,7.5t,0
1556,2025,2011,CAZ,ICEV-g,7.5t,0
1557,2030,2011,CAZ,ICEV-g,7.5t,0
1558,2035,2011,CAZ,ICEV-g,7.5t,0
1559,2040,2011,CAZ,ICEV-g,7.5t,0
1560,2045,2011,CAZ,ICEV-g,7.5t,0
1561,2050,2011,CAZ,ICEV-g,7.5t,0
1568,2015,2011,CAZ,BEV,7.5t,0
1569,2020,2011,CAZ,BEV,7.5t,0
1570,2025,2011,CAZ,BEV,7.5t,0
1571,2030,2011,CAZ,BEV,7.5t,0
1572,2035,2011,CAZ,BEV,7.5t,0
1573,2040,2011,CAZ,BEV,7.5t,0
1574,2045,2011,CAZ,BEV,7.5t,0
1575,2050,2011,CAZ,BEV,7.5t,0
1582,2015,2011,CAZ,FCEV,7.5t,0
1583,2020,2011,CAZ,FCEV,7.5t,0
1584,2025,2011,CAZ,FCEV,7.5t,0
1585,2030,2011,CAZ,FCEV,7.5t,0
1586,2035,2011,CAZ,FCEV,7.5t,0
1587,2040,2011,CAZ,FCEV,7.5t,0
1588,2045,2011,CAZ,FCEV,7.5t,0
1589,2050,2011,CAZ,FCEV,7.5t,0
1596,2015,2011,CAZ,ICEV-d,7.5t,0
1597,2020,2011,CAZ,ICEV-d,7.5t,0
1598,2025,2011,CAZ,ICEV-d,7.5t,0
1599,2030,2011,CAZ,ICEV-d,7.5t,0
1600,2035,2011,CAZ,ICEV-d,7.5t,0
1601,2040,2011,CAZ,ICEV-d,7.5t,0
1602,2045,2011,CAZ,ICEV-d,7.5t,0
1603,2050,2011,CAZ,ICEV-d,7.5t,0
1610,2015,2011,CAZ,ICEV-g,7.5t,0
1611,2020,2011,CAZ,ICEV-g,7.5t,0
1612,2025,2011,CAZ,ICEV-g,7.5t,0
1613,2030,2011,CAZ,ICEV-g,7.5t,0
1614,2035,2011,CAZ,ICEV-g,7.5t,0
1615,2040,2011,CAZ,ICEV-g,7.5t,0
1616,2045,2011,CAZ,ICEV-g,7.5t,0
1617,2050,2011,CAZ,ICEV-g,7.5t,0
1624,2015,2011,CAZ,BEV,18t,0
1625,2020,2011,CAZ,BEV,18t,0
1626,2025,2011,CAZ,BEV,18t,0
1627,2030,2011,CAZ,BEV,18t,0
1628,2035,2011,CAZ,BEV,18t,0
1629,2040,2011,CAZ,BEV,18t,0
1630,2045,2011,CAZ,BEV,18t,0
1631,2050,2011,CAZ,BEV,18t,0
1638,2015,2011,CAZ,FCEV,18t,0
1639,2020,2011,CAZ,FCEV,18t,0
1640,2025,2011,CAZ,FCEV,18t,0
1641,2030,2011,CAZ,FCEV,18t,0
1642,2035,2011,CAZ,FCEV,18t,0
1643,2040,2011,CAZ,FCEV,18t,0
1644,2045,2011,CAZ,FCEV,18t,0
1645,2050,2011,CAZ,FCEV,18t,0
1652,2015,2011,CAZ,ICEV-d,18t,3122
1653,2020,2011,CAZ,ICEV-d,18t,2808
1654,2025,2011,CAZ,ICEV-d,18t,1077
1655,2030,2011,CAZ,ICEV-d,18t,0
1656,2035,2011,CAZ,ICEV-d,18t,0
1657,2040,2011,CAZ,ICEV-d,18t,0
1658,2045,2011,CAZ,ICEV-d,18t,0
1659,2050,2011,CAZ,ICEV-d,18t,0
1666,2015,2011,CAZ,ICEV-g,18t,0
1667,2020,2011,CAZ,ICEV-g,18t,0
1668,2025,2011,CAZ,ICEV-g,18t,0
1669,2030,2011,CAZ,ICEV-g,18t,0
1670,2035,2011,CAZ,ICEV-g,18t,0
1671,2040,2011,CAZ,ICEV-g,18t,0
1672,2045,2011,CAZ,ICEV-g,18t,0
1673,2050,2011,CAZ,ICEV-g,18t,0
1680,2015,2011,CAZ,BEV,26t,0
1681,2020,2011,CAZ,BEV,26t,0
1682,2025,2011,CAZ,BEV,26t,0
1683,2030,2011,CAZ,BEV,26t,0
1684,2035,2011,CAZ,BEV,26t,0
1685,2040,2011,CAZ,BEV,26t,0
1686,2045,2011,CAZ,BEV,26t,0
1687,2050,2011,CAZ,BEV,26t,0
1694,2015,2011,CAZ,FCEV,26t,0
1695,2020,2011,CAZ,FCEV,26t,0
1696,2025,2011,CAZ,FCEV,26t,0
1697,2030,2011,CAZ,FCEV,26t,0
1698,2035,2011,CAZ,FCEV,26t,0
1699,2040,2011,CAZ,FCEV,26t,0
1700,2045,2011,CAZ,FCEV,26t,0
1701,2050,2011,CAZ,FCEV,26t,0
1708,2015,2011,CAZ,ICEV-d,26t,20765
1709,2020,2011,CAZ,ICEV-d,26t,18679
1710,2025,2011,CAZ,ICEV-d,26t,7162
1711,2030,2011,CAZ,ICEV-d,26t,0
1712,2035,2011,CAZ,ICEV-d,26t,0
1713,2040,2011,CAZ,ICEV-d,26t,0
1714,2045,2011,CAZ,ICEV-d,26t,0
1715,2050,2011,CAZ,ICEV-d,26t,0
1722,2015,2011,CAZ,ICEV-g,26t,0
1723,2020,2011,CAZ,ICEV-g,26t,0
1724,2025,2011,CAZ,ICEV-g,26t,0
1725,2030,2011,CAZ,ICEV-g,26t,0
1726,2035,2011,CAZ,ICEV-g,26t,0
1727,2040,2011,CAZ,ICEV-g,26t,0
1728,2045,2011,CAZ,ICEV-g,26t,0
1729,2050,2011,CAZ,ICEV-g,26t,0
1736,2015,2011,CAZ,BEV,40t,0
1737,2020,2011,CAZ,BEV,40t,0
1738,2025,2011,CAZ,BEV,40t,0
1739,2030,2011,CAZ,BEV,40t,0
1740,2035,2011,CAZ,BEV,40t,0
1741,2040,2011,CAZ,BEV,40t,0
1742,2045,2011,CAZ,BEV,40t,0
1743,2050,2011,CAZ,BEV,40t,0
1750,2015,2011,CAZ,FCEV,40t,0
1751,2020,2011,CAZ,FCEV,40t,0
1752,2025,2011,CAZ,FCEV,40t,0
1753,2030,2011,CAZ,FCEV,40t,0
1754,2035,2011,CAZ,FCEV,40t,0
1755,2040,2011,CAZ,FCEV,40t,0
1756,2045,2011,CAZ,FCEV,40t,0
1757,2050,2011,CAZ,FCEV,40t,0
1764,2015,2011,CAZ,ICEV-d,40t,0
1765,2020,2011,CAZ,ICEV-d,40t,0
1766,2025,2011,CAZ,ICEV-d,40t,0
1767,2030,2011,CAZ,ICEV-d,40t,0
1768,2035,2011,CAZ,ICEV-d,40t,0
1769,2040,2011,CAZ,ICEV-d,40t,0
1770,2045,2011,CAZ,ICEV-d,40t,0
1771,2050,2011,CAZ,ICEV-d,40t,0
1778,2015,2011,CAZ,ICEV-g,40t,0
1779,2020,2011,CAZ,ICEV-g,40t,0
1780,2025,2011,CAZ,ICEV-g,40t,0
1781,2030,2011,CAZ,ICEV-g,40t,0
1782,2035,2011,CAZ,ICEV-g,40t,0
1783,2040,2011,CAZ,ICEV-g,40t,0
1784,2045,2011,CAZ,ICEV-g,40t,0
1785,2050,2011,CAZ,ICEV-g,40t,0
2352,2015,2012,CAZ,BEV,3.5t,0
2353,2020,2012,CAZ,BEV,3.5t,0
2354,2025,2012,CAZ,BEV,3.5t,0
2355,2030,2012,CAZ,BEV,3.5t,0
2356,2035,2012,CAZ,BEV,3.5t,0
2357,2040,2012,CAZ,BEV,3.5t,0
2358,2045,2012,CAZ,BEV,3.5t,0
2359,2050,2012,CAZ,BEV,3.5t,0
2366,2015,2012,CAZ,FCEV,3.5t,0
2367,2020,2012,CAZ,FCEV,3.5t,0
2368,2025,2012,CAZ,FCEV,3.5t,0
2369,2030,2012,CAZ,FCEV,3.5t,0
2370,2035,2012,CAZ,FCEV,3.5t,0
2371,2040,2012,CAZ,FCEV,3.5t,0
2372,2045,2012,CAZ,FCEV,3.5t,0
2373,2050,2012,CAZ,FCEV,3.5t,0
2380,2015,2012,CAZ,ICEV-d,3.5t,3044
2381,2020,2012,CAZ,ICEV-d,3.5t,2856
2382,2025,2012,CAZ,ICEV-d,3.5t,1577
2383,2030,2012,CAZ,ICEV-d,3.5t,0
2384,2035,2012,CAZ,ICEV-d,3.5t,0
2385,2040,2012,CAZ,ICEV-d,3.5t,0
2386,2045,2012,CAZ,ICEV-d,3.5t,0
2387,2050,2012,CAZ,ICEV-d,3.5t,0
2394,2015,2012,CAZ,ICEV-g,3.5t,0
2395,2020,2012,CAZ,ICEV-g,3.5t,0
2396,2025,2012,CAZ,ICEV-g,3.5t,0
2397,2030,2012,CAZ,ICEV-g,3.5t,0
2398,2035,2012,CAZ,ICEV-g,3.5t,0
2399,2040,2012,CAZ,ICEV-g,3.5t,0
2400,2045,2012,CAZ,ICEV-g,3.5t,0
2401,2050,2012,CAZ,ICEV-g,3.5t,0
2408,2015,2012,CAZ,BEV,3.5t,0
2409,2020,2012,CAZ,BEV,3.5t,0
2410,2025,2012,CAZ,BEV,3.5t,0
2411,2030,2012,CAZ,BEV,3.5t,0
2412,2035,2012,CAZ,BEV,3.5t,0
2413,2040,2012,CAZ,BEV,3.5t,0
2414,2045,2012,CAZ,BEV,3.5t,0
2415,2050,2012,CAZ,BEV,3.5t,0
2422,2015,2012,CAZ,FCEV,3.5t,0
2423,2020,2012,CAZ,FCEV,3.5t,0
2424,2025,2012,CAZ,FCEV,3.5t,0
2425,2030,2012,CAZ,FCEV,3.5t,0
2426,2035,2012,CAZ,FCEV,3.5t,0
2427,2040,2012,CAZ,FCEV,3.5t,0
2428,2045,2012,CAZ,FCEV,3.5t,0
2429,2050,2012,CAZ,FCEV,3.5t,0
2436,2015,2012,CAZ,ICEV-d,3.5t,0
2437,2020,2012,CAZ,ICEV-d,3.5t,0
2438,2025,2012,CAZ,ICEV-d,3.5t,0
2439,2030,2012,CAZ,ICEV-d,3.5t,0
2440,2035,2012,CAZ,ICEV-d,3.5t,0
2441,2040,2012,CAZ,ICEV-d,3.5t,0
2442,2045,2012,CAZ,ICEV-d,3.5t,0
2443,2050,2012,CAZ,ICEV-d,3.5t,0
2450,2015,2012,CAZ,ICEV-g,3.5t,0
2451,2020,2012,CAZ,ICEV-g,3.5t,0
2452,2025,2012,CAZ,ICEV-g,3.5t,0
2453,2030,2012,CAZ,ICEV-g,3.5t,0
2454,2035,2012,CAZ,ICEV-g,3.5t,0
2455,2040,2012,CAZ,ICEV-g,3.5t,0
2456,2045,2012,CAZ,ICEV-g,3.5t,0
2457,2050,2012,CAZ,ICEV-g,3.5t,0
2464,2015,2012,CAZ,BEV,3.5t,0
2465,2020,2012,CAZ,BEV,3.5t,0
2466,2025,2012,CAZ,BEV,3.5t,0
2467,2030,2012,CAZ,BEV,3.5t,0
2468,2035,2012,CAZ,BEV,3.5t,0
2469,2040,2012,CAZ,BEV,3.5t,0
2470,2045,2012,CAZ,BEV,3.5t,0
2471,2050,2012,CAZ,BEV,3.5t,0
2478,2015,2012,CAZ,FCEV,3.5t,0
2479,2020,2012,CAZ,FCEV,3.5t,0
2480,2025,2012,CAZ,FCEV,3.5t,0
2481,2030,2012,CAZ,FCEV,3.5t,0
2482,2035,2012,CAZ,FCEV,3.5t,0
2483,2040,2012,CAZ,FCEV,3.5t,0
2484,2045,2012,CAZ,FCEV,3.5t,0
2485,2050,2012,CAZ,FCEV,3.5t,0
2492,2015,2012,CAZ,ICEV-d,3.5t,1103
2493,2020,2012,CAZ,ICEV-d,3.5t,1035
2494,2025,2012,CAZ,ICEV-d,3.5t,571
2495,2030,2012,CAZ,ICEV-d,3.5t,0
2496,2035,2012,CAZ,ICEV-d,3.5t,0
2497,2040,2012,CAZ,ICEV-d,3.5t,0
2498,2045,2012,CAZ,ICEV-d,3.5t,0
2499,2050,2012,CAZ,ICEV-d,3.5t,0
2506,2015,2012,CAZ,ICEV-g,3.5t,0
2507,2020,2012,CAZ,ICEV-g,3.5t,0
2508,2025,2012,CAZ,ICEV-g,3.5t,0
2509,2030,2012,CAZ,ICEV-g,3.5t,0
2510,2035,2012,CAZ,ICEV-g,3.5t,0
2511,2040,2012,CAZ,ICEV-g,3.5t,0
2512,2045,2012,CAZ,ICEV-g,3.5t,0
2513,2050,2012,CAZ,ICEV-g,3.5t,0
2520,2015,2012,CAZ,BEV,7.5t,0
2521,2020,2012,CAZ,BEV,7.5t,0
2522,2025,2012,CAZ,BEV,7.5t,0
2523,2030,2012,CAZ,BEV,7.5t,0
2524,2035,2012,CAZ,BEV,7.5t,0
2525,2040,2012,CAZ,BEV,7.5t,0
2526,2045,2012,CAZ,BEV,7.5t,0
2527,2050,2012,CAZ,BEV,7.5t,0
2534,2015,2012,CAZ,FCEV,7.5t,0
2535,2020,2012,CAZ,FCEV,7.5t,0
2536,2025,2012,CAZ,FCEV,7.5t,0
2537,2030,2012,CAZ,FCEV,7.5t,0
2538,2035,2012,CAZ,FCEV,7.5t,0
2539,2040,2012,CAZ,FCEV,7.5t,0
2540,2045,2012,CAZ,FCEV,7.5t,0
2541,2050,2012,CAZ,FCEV,7.5t,0
2548,2015,2012,CAZ,ICEV-d,7.5t,1349
2549,2020,2012,CAZ,ICEV-d,7.5t,1265
2550,2025,2012,CAZ,ICEV-d,7.5t,699
2551,2030,2012,CAZ,ICEV-d,7.5t,0
2552,2035,2012,CAZ,ICEV-d,7.5t,0
2553,2040,2012,CAZ,ICEV-d,7.5t,0
2554,2045,2012,CAZ,ICEV-d,7.5t,0
2555,2050,2012,CAZ,ICEV-d,7.5t,0
2562,2015,2012,CAZ,ICEV-g,7.5t,0
2563,2020,2012,CAZ,ICEV-g,7.5t,0
2564,2025,2012,CAZ,ICEV-g,7.5t,0
2565,2030,2012,CAZ,ICEV-g,7.5t,0
2566,2035,2012,CAZ,ICEV-g,7.5t,0
2567,2040,2012,CAZ,ICEV-g,7.5t,0
2568,2045,2012,CAZ,ICEV-g,7.5t,0
2569,2050,2012,CAZ,ICEV-g,7.5t,0
2576,2015,2012,CAZ,BEV,26t,0
2577,2020,2012,CAZ,BEV,26t,0
2578,2025,2012,CAZ,BEV,26t,0
2579,2030,2012,CAZ,BEV,26t,0
2580,2035,2012,CAZ,BEV,26t,0
2581,2040,2012,CAZ,BEV,26t,0
2582,2045,2012,CAZ,BEV,26t,0
2583,2050,2012,CAZ,BEV,26t,0
2590,2015,2012,CAZ,FCEV,26t,0
2591,2020,2012,CAZ,FCEV,26t,0
2592,2025,2012,CAZ,FCEV,26t,0
2593,2030,2012,CAZ,FCEV,26t,0
2594,2035,2012,CAZ,FCEV,26t,0
2595,2040,2012,CAZ,FCEV,26t,0
2596,2045,2012,CAZ,FCEV,26t,0
2597,2050,2012,CAZ,FCEV,26t,0
2604,2015,2012,CAZ,ICEV-d,26t,0
2605,2020,2012,CAZ,ICEV-d,26t,0
2606,2025,2012,CAZ,ICEV-d,26t,0
2607,2030,2012,CAZ,ICEV-d,26t,0
2608,2035,2012,CAZ,ICEV-d,26t,0
2609,2040,2012,CAZ,ICEV-d,26t,0
2610,2045,2012,CAZ,ICEV-d,26t,0
2611,2050,2012,CAZ,ICEV-d,26t,0
2618,2015,2012,CAZ,ICEV-g,26t,0
2619,2020,2012,CAZ,ICEV-g,26t,0
2620,2025,2012,CAZ,ICEV-g,26t,0
2621,2030,2012,CAZ,ICEV-g,26t,0
2622,2035,2012,CAZ,ICEV-g,26t,0
2623,2040,2012,CAZ,ICEV-g,26t,0
2624,2045,2012,CAZ,ICEV-g,26t,0
2625,2050,2012,CAZ,ICEV-g,26t,0
2632,2015,2012,CAZ,BEV,26t,0
2633,2020,2012,CAZ,BEV,26t,0
2634,2025,2012,CAZ,BEV,26t,0
2635,2030,2012,CAZ,BEV,26t,0
2636,2035,2012,CAZ,BEV,26t,0
2637,2040,2012,CAZ,BEV,26t,0
2638,2045,2012,CAZ,BEV,26t,0
2639,2050,2012,CAZ,BEV,26t,0
2646,2015,2012,CAZ,FCEV,26t,0
2647,2020,2012,CAZ,FCEV,26t,0
2648,2025,2012,CAZ,FCEV,26t,0
2649,2030,2012,CAZ,FCEV,26t,0
2650,2035,2012,CAZ,FCEV,26t,0
2651,2040,2012,CAZ,FCEV,26t,0
2652,2045,2012,CAZ,FCEV,26t,0
2653,2050,2012,CAZ,FCEV,26t,0
2660,2015,2012,CAZ,ICEV-d,26t,0
2661,2020,2012,CAZ,ICEV-d,26t,0
2662,2025,2012,CAZ,ICEV-d,26t,0
2663,2030,2012,CAZ,ICEV-d,26t,0
2664,2035,2012,CAZ,ICEV-d,26t,0
2665,2040,2012,CAZ,ICEV-d,26t,0
2666,2045,2012,CAZ,ICEV-d,26t,0
2667,2050,2012,CAZ,ICEV-d,26t,0
2674,2015,2012,CAZ,ICEV-g,26t,0
2675,2020,2012,CAZ,ICEV-g,26t,0
2676,2025,2012,CAZ,ICEV-g,26t,0
2677,2030,2012,CAZ,ICEV-g,26t,0
2678,2035,2012,CAZ,ICEV-g,26t,0
2679,2040,2012,CAZ,ICEV-g,26t,0
2680,2045,2012,CAZ,ICEV-g,26t,0
2681,2050,2012,CAZ,ICEV-g,26t,0
2688,2015,2012,CAZ,BEV,7.5t,0
2689,2020,2012,CAZ,BEV,7.5t,0
2690,2025,2012,CAZ,BEV,7.5t,0
2691,2030,2012,CAZ,BEV,7.5t,0
2692,2035,2012,CAZ,BEV,7.5t,0
2693,2040,2012,CAZ,BEV,7.5t,0
2694,2045,2012,CAZ,BEV,7.5t,0
2695,2050,2012,CAZ,BEV,7.5t,0
2702,2015,2012,CAZ,FCEV,7.5t,0
2703,2020,2012,CAZ,FCEV,7.5t,0
2704,2025,2012,CAZ,FCEV,7.5t,0
2705,2030,2012,CAZ,FCEV,7.5t,0
2706,2035,2012,CAZ,FCEV,7.5t,0
2707,2040,2012,CAZ,FCEV,7.5t,0
2708,2045,2012,CAZ,FCEV,7.5t,0
2709,2050,2012,CAZ,FCEV,7.5t,0
2716,2015,2012,CAZ,ICEV-d,7.5t,2233
2717,2020,2012,CAZ,ICEV-d,7.5t,2095
2718,2025,2012,CAZ,ICEV-d,7.5t,1157
2719,2030,2012,CAZ,ICEV-d,7.5t,0
2720,2035,2012,CAZ,ICEV-d,7.5t,0
2721,2040,2012,CAZ,ICEV-d,7.5t,0
2722,2045,2012,CAZ,ICEV-d,7.5t,0
2723,2050,2012,CAZ,ICEV-d,7.5t,0
2730,2015,2012,CAZ,ICEV-g,7.5t,0
2731,2020,2012,CAZ,ICEV-g,7.5t,0
2732,2025,2012,CAZ,ICEV-g,7.5t,0
2733,2030,2012,CAZ,ICEV-g,7.5t,0
2734,2035,2012,CAZ,ICEV-g,7.5t,0
2735,2040,2012,CAZ,ICEV-g,7.5t,0
2736,2045,2012,CAZ,ICEV-g,7.5t,0
2737,2050,2012,CAZ,ICEV-g,7.5t,0
2744,2015,2012,CAZ,BEV,7.5t,0
2745,2020,2012,CAZ,BEV,7.5t,0
2746,2025,2012,CAZ,BEV,7.5t,0
2747,2030,2012,CAZ,BEV,7.5t,0
2748,2035,2012,CAZ,BEV,7.5t,0
2749,2040,2012,CAZ,BEV,7.5t,0
2750,2045,2012,CAZ,BEV,7.5t,0
2751,2050,2012,CAZ,BEV,7.5t,0
2758,2015,2012,CAZ,FCEV,7.5t,0
2759,2020,2012,CAZ,FCEV,7.5t,0
2760,2025,2012,CAZ,FCEV,7.5t,0
2761,2030,2012,CAZ,FCEV,7.5t,0
2762,2035,2012,CAZ,FCEV,7.5t,0
2763,2040,2012,CAZ,FCEV,7.5t,0
2764,2045,2012,CAZ,FCEV,7.5t,0
2765,2050,2012,CAZ,FCEV,7.5t,0
2772,2015,2012,CAZ,ICEV-d,7.5t,0
2773,2020,2012,CAZ,ICEV-d,7.5t,0
2774,2025,2012,CAZ,ICEV-d,7.5t,0
2775,2030,2012,CAZ,ICEV-d,7.5t,0
2776,2035,2012,CAZ,ICEV-d,7.5t,0
2777,2040,2012,CAZ,ICEV-d,7.5t,0
2778,2045,2012,CAZ,ICEV-d,7.5t,0
2779,2050,2012,CAZ,ICEV-d,7.5t,0
2786,2015,2012,CAZ,ICEV-g,7.5t,0
2787,2020,2012,CAZ,ICEV-g,7.5t,0
2788,2025,2012,CAZ,ICEV-g,7.5t,0
2789,2030,2012,CAZ,ICEV-g,7.5t,0
2790,2035,2012,CAZ,ICEV-g,7.5t,0
2791,2040,2012,CAZ,ICEV-g,7.5t,0
2792,2045,2012,CAZ,ICEV-g,7.5t,0
2793,2050,2012,CAZ,ICEV-g,7.5t,0
2800,2015,2012,CAZ,BEV,18t,0
2801,2020,2012,CAZ,BEV,18t,0
2802,2025,2012,CAZ,BEV,18t,0
2803,2030,2012,CAZ,BEV,18t,0
2804,2035,2012,CAZ,BEV,18t,0
2805,2040,2012,CAZ,BEV,18t,0
2806,2045,2012,CAZ,BEV,18t,0
2807,2050,2012,CAZ,BEV,18t,0
2814,2015,2012,CAZ,FCEV,18t,0
2815,2020,2012,CAZ,FCEV,18t,0
2816,2025,2012,CAZ,FCEV,18t,0
2817,2030,2012,CAZ,FCEV,18t,0
2818,2035,2012,CAZ,FCEV,18t,0
2819,2040,2012,CAZ,FCEV,18t,0
2820,2045,2012,CAZ,FCEV,18t,0
2821,2050,2012,CAZ,FCEV,18t,0
2828,2015,2012,CAZ,ICEV-d,18t,3139
2829,2020,2012,CAZ,ICEV-d,18t,2945
2830,2025,2012,CAZ,ICEV-d,18t,1626
2831,2030,2012,CAZ,ICEV-d,18t,0
2832,2035,2012,CAZ,ICEV-d,18t,0
2833,2040,2012,CAZ,ICEV-d,18t,0
2834,2045,2012,CAZ,ICEV-d,18t,0
2835,2050,2012,CAZ,ICEV-d,18t,0
2842,2015,2012,CAZ,ICEV-g,18t,0
2843,2020,2012,CAZ,ICEV-g,18t,0
2844,2025,2012,CAZ,ICEV-g,18t,0
2845,2030,2012,CAZ,ICEV-g,18t,0
2846,2035,2012,CAZ,ICEV-g,18t,0
2847,2040,2012,CAZ,ICEV-g,18t,0
2848,2045,2012,CAZ,ICEV-g,18t,0
2849,2050,2012,CAZ,ICEV-g,18t,0
2856,2015,2012,CAZ,BEV,26t,0
2857,2020,2012,CAZ,BEV,26t,0
2858,2025,2012,CAZ,BEV,26t,0
2859,2030,2012,CAZ,BEV,26t,0
2860,2035,2012,CAZ,BEV,26t,0
2861,2040,2012,CAZ,BEV,26t,0
2862,2045,2012,CAZ,BEV,26t,0
2863,2050,2012,CAZ,BEV,26t,0
2870,2015,2012,CAZ,FCEV,26t,0
2871,2020,2012,CAZ,FCEV,26t,0
2872,2025,2012,CAZ,FCEV,26t,0
2873,2030,2012,CAZ,FCEV,26t,0
2874,2035,2012,CAZ,FCEV,26t,0
2875,2040,2012,CAZ,FCEV,26t,0
2876,2045,2012,CAZ,FCEV,26t,0
2877,2050,2012,CAZ,FCEV,26t,0
2884,2015,2012,CAZ,ICEV-d,26t,20862
2885,2020,2012,CAZ,ICEV-d,26t,19573
2886,2025,2012,CAZ,ICEV-d,26t,10809
2887,2030,2012,CAZ,ICEV-d,26t,0
2888,2035,2012,CAZ,ICEV-d,26t,0
2889,2040,2012,CAZ,ICEV-d,26t,0
2890,2045,2012,CAZ,ICEV-d,26t,0
2891,2050,2012,CAZ,ICEV-d,26t,0
2898,2015,2012,CAZ,ICEV-g,26t,0
2899,2020,2012,CAZ,ICEV-g,26t,0
2900,2025,2012,CAZ,ICEV-g,26t,0
2901,2030,2012,CAZ,ICEV-g,26t,0
2902,2035,2012,CAZ,ICEV-g,26t,0
2903,2040,2012,CAZ,ICEV-g,26t,0
2904,2045,2012,CAZ,ICEV-g,26t,0
2905,2050,2012,CAZ,ICEV-g,26t,0
2912,2015,2012,CAZ,BEV,40t,0
2913,2020,2012,CAZ,BEV,40t,0
2914,2025,2012,CAZ,BEV,40t,0
2915,2030,2012,CAZ,BEV,40t,0
2916,2035,2012,CAZ,BEV,40t,0
2917,2040,2012,CAZ,BEV,40t,0
2918,2045,2012,CAZ,BEV,40t,0
2919,2050,2012,CAZ,BEV,40t,0
2926,2015,2012,CAZ,FCEV,40t,0
2927,2020,2012,CAZ,FCEV,40t,0
2928,2025,2012,CAZ,FCEV,40t,0
2929,2030,2012,CAZ,FCEV,40t,0
2930,2035,2012,CAZ,FCEV,40t,0
2931,2040,2012,CAZ,FCEV,40t,0
2932,2045,2012,CAZ,FCEV,40t,0
2933,2050,2012,CAZ,FCEV,40t,0
2940,2015,2012,CAZ,ICEV-d,40t,0
2941,2020,2012,CAZ,ICEV-d,40t,0
2942,2025,2012,CAZ,ICEV-d,40t,0
2943,2030,2012,CAZ,ICEV-d,40t,0
2944,2035,2012,CAZ,ICEV-d,40t,0
2945,2040,2012,CAZ,ICEV-d,40t,0
2946,2045,2012,CAZ,ICEV-d,40t,0
2947,2050,2012,CAZ,ICEV-d,40t,0
2954,2015,2012,CAZ,ICEV-g,40t,0
2955,2020,2012,CAZ,ICEV-g,40t,0
2956,2025,2012,CAZ,ICEV-g,40t,0
2957,2030,2012,CAZ,ICEV-g,40t,0
2958,2035,2012,CAZ,ICEV-g,40t,0
2959,2040,2012,CAZ,ICEV-g,40t,0
2960,2045,2012,CAZ,ICEV-g,40t,0
2961,2050,2012,CAZ,ICEV-g,40t,0
3528,2015,2013,CAZ,BEV,3.5t,0
3529,2020,2013,CAZ,BEV,3.5t,0
3530,2025,2013,CAZ,BEV,3.5t,0
3531,2030,2013,CAZ,BEV,3.5t,0
3532,2035,2013,CAZ,BEV,3.5t,0
3533,2040,2013,CAZ,BEV,3.5t,0
3534,2045,2013,CAZ,BEV,3.5t,0
3535,2050,2013,CAZ,BEV,3.5t,0
3542,2015,2013,CAZ,FCEV,3.5t,0
3543,2020,2013,CAZ,FCEV,3.5t,0
3544,2025,2013,CAZ,FCEV,3.5t,0
3545,2030,2013,CAZ,FCEV,3.5t,0
3546,2035,2013,CAZ,FCEV,3.5t,0
3547,2040,2013,CAZ,FCEV,3.5t,0
3548,2045,2013,CAZ,FCEV,3.5t,0
3549,2050,2013,CAZ,FCEV,3.5t,0
3556,2015,2013,CAZ,ICEV-d,3.5t,3085
3557,2020,2013,CAZ,ICEV-d,3.5t,2977
3558,2025,2013,CAZ,ICEV-d,3.5t,2020
3559,2030,2013,CAZ,ICEV-d,3.5t,0
3560,2035,2013,CAZ,ICEV-d,3.5t,0
3561,2040,2013,CAZ,ICEV-d,3.5t,0
3562,2045,2013,CAZ,ICEV-d,3.5t,0
3563,2050,2013,CAZ,ICEV-d,3.5t,0
3570,2015,2013,CAZ,ICEV-g,3.5t,0
3571,2020,2013,CAZ,ICEV-g,3.5t,0
3572,2025,2013,CAZ,ICEV-g,3.5t,0
3573,2030,2013,CAZ,ICEV-g,3.5t,0
3574,2035,2013,CAZ,ICEV-g,3.5t,0
3575,2040,2013,CAZ,ICEV-g,3.5t,0
3576,2045,2013,CAZ,ICEV-g,3.5t,0
3577,2050,2013,CAZ,ICEV-g,3.5t,0
3584,2015,2013,CAZ,BEV,3.5t,0
3585,2020,2013,CAZ,BEV,3.5t,0
3586,2025,2013,CAZ,BEV,3.5t,0
